Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1972-73,26,NYA,ABA,PG,2,7,-21.2,0.266,0,2,NA,NA,0,17.7,NA,NA,51.5,24.2,NA,0,0,0,-0.186
Career,NA,,ABA,,2,7,-21.2,0.266,0,2,NA,NA,0,17.7,NA,NA,51.5,24.2,NA,0,0,0,-0.186
