Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,22,MMF,ABA,SF,22,183,4.7,0.373,0.181,0.181,NA,NA,6.7,7.8,10.4,17,NA,-0.4,0.1,-0.3,-0.066
Career,NA,,ABA,,22,183,4.7,0.373,0.181,0.181,NA,NA,6.7,7.8,10.4,17,NA,-0.4,0.1,-0.3,-0.066
