,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2007-08,19,GONZAGA,33,,116,244,26,63,89,101,,154,32,21,54,56,,347,.475,.413,.881,,10.5,4.7,1.0
2008-09,20,GONZAGA,34,,159,333,36,84,77,109,,232,37,24,70,73,,431,.477,.429,.706,,12.7,6.8,1.1
Career,,,67,,275,577,62,147,166,210,,386,69,45,124,129,,778,.477,.422,.790,,11.6,5.8,1.0
