Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,25,INA,ABA,PF,1,NA,19:00,4,8,0.5,0,0,NA,4,4,1,3,11,1,NA,NA,1,1,12
1968-69,26,INA,ABA,PF,1,NA,26:00,5,9,0.556,0,0,NA,3,5,0.6,3,12,1,NA,NA,1,2,13
1969-70,27,INA,ABA,PF,1,NA,33:00,7,18,0.389,0,0,NA,1,4,0.25,NA,8,2,NA,NA,NA,2,15
1970-71,28,INA,ABA,PF,1,NA,22:00,3,4,0.75,0,0,NA,0,2,0,0,4,1,NA,NA,1,2,6
Career,NA,,ABA,,4,NA,100,19,39,0.487,0,0,NA,8,15,0.533,6,35,5,NA,NA,3,7,46
