Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1971-72,22,UTS,ABA,NA,22,NA,124,22,48,0.458,2,7,0.286,20,41,0.488,0.479,8,13,0.615,16,14,30,20,NA,21,33,54
Career,NA,,ABA,NA,22,NA,124,22,48,0.458,2,7,0.286,20,41,0.488,0.479,8,13,0.615,16,14,30,20,NA,21,33,54
