,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,21,ORL,NBA,SG,4,47,.313,6.8,1.000,.625,.000,.125,.250,.000,.313,.400,,.000,.250,,.600,.063,1,,,,0,0
2007-08,22,LAL,NBA,SF,8,45,.583,13.3,.667,.417,.000,.000,.250,.333,.750,.800,,,.667,.250,.667,.167,2,1.000,.750,.333,0,0
2008-09,23,LAL,NBA,SF,23,722,.497,13.5,.546,.357,.097,.027,.065,.454,.515,.606,.278,.800,.250,.476,.596,.108,17,.950,.357,.467,0,0
2010-11,25,NOH,NBA,SF,6,241,.412,12.4,.753,.235,.247,.071,.200,.247,.438,.550,.429,.167,.412,.333,.500,.035,3,1.000,.333,.571,0,0
2013-14,28,WAS,NBA,SF,11,407,.481,16.1,.481,.306,.046,.028,.102,.519,.519,.606,.400,.333,.364,.446,.556,.056,6,1.000,.250,.429,0,0
2014-15,29,HOU,NBA,SF,17,655,.426,16.6,.455,.256,.068,.011,.119,.545,.488,.733,.167,.000,.190,.375,.615,.097,16,.972,.313,.400,0,0
2015-16,30,HOU,NBA,SF,5,181,.255,16.4,.451,.196,.118,.098,.039,.549,.391,.300,.500,.400,.500,.143,.333,.020,1,1.000,.464,.154,0,0
2016-17,31,HOU,NBA,SF,11,413,.423,16.2,.371,.309,.062,.000,.000,.629,.500,.567,.167,,,.377,.722,.041,4,.913,.262,.188,0,0
2017-18,32,HOU,NBA,SF,17,582,.360,16.7,.345,.194,.144,.007,.000,.655,.500,.593,.350,1.000,,.286,.917,.036,5,.923,.385,.314,0,0
Career,,,NBA,,102,3293,.426,15.2,.493,.283,.101,.028,.081,.507,.486,.602,.330,.375,.314,.367,.620,.068,55,.957,.336,.358,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,HOU,NBA,,50,1831,.387,16.5,.404,.242,.095,.017,.050,.596,.481,.616,.295,.375,.217,.322,.689,.058,26,.944,.341,.298,0,0
2 seasons,,LAL,NBA,,31,767,.503,13.5,.553,.360,.091,.025,.076,.447,.532,.620,.278,.800,.333,.466,.603,.112,19,.951,.375,.455,0,0
1 season,,WAS,NBA,,11,407,.481,16.1,.481,.306,.046,.028,.102,.519,.519,.606,.400,.333,.364,.446,.556,.056,6,1.000,.250,.429,0,0
1 season,,NOH,NBA,,6,241,.412,12.4,.753,.235,.247,.071,.200,.247,.438,.550,.429,.167,.412,.333,.500,.035,3,1.000,.333,.571,0,0
1 season,,ORL,NBA,,4,47,.313,6.8,1.000,.625,.000,.125,.250,.000,.313,.400,,.000,.250,,.600,.063,1,,,,0,0
