Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2004-05,19,NYK,NBA,SF,80,1382,13.3,0.503,0.033,0.447,7.5,13.1,10.3,9.8,2.7,1,13.6,17.8,NA,0.8,1.3,2.1,0.073,NA,-1.2,0.6,-0.6,0.5
2005-06,20,TOT,NBA,SF,57,999,11.8,0.468,0.022,0.562,9.6,17.1,13.3,9.8,3,0.9,18,15.8,NA,-0.1,1,0.9,0.043,NA,-1.8,1.1,-0.7,0.3
2005-06,20,NYK,NBA,SF,36,709,10.2,0.459,0.021,0.527,8.3,15.3,11.7,10.4,3.2,1,20.4,14.4,NA,-0.4,0.6,0.3,0.02,NA,-2.4,1.5,-0.9,0.2
2005-06,20,ORL,NBA,SF,21,290,15.8,0.485,0.025,0.625,12.7,21.5,17.3,8.3,2.6,0.5,13.6,19.3,NA,0.2,0.4,0.6,0.101,NA,-0.2,0,-0.3,0.1
2006-07,21,ORL,NBA,SG,57,1278,16.2,0.567,0.019,0.461,9.7,14.2,12,8.9,2.5,1.2,15.8,19.2,NA,1.5,1.9,3.4,0.128,NA,0.4,1.3,1.6,1.2
2007-08,22,TOT,NBA,SF,35,546,16.1,0.568,0.132,0.551,6.4,15.4,11.1,11.8,2.9,1.5,12,15.6,NA,0.9,0.9,1.8,0.157,NA,0.4,2.3,2.8,0.7
2007-08,22,ORL,NBA,SF,11,115,12.7,0.479,0.097,0.484,5.2,18.3,12,10.7,2.2,1.9,11.7,17,NA,0,0.2,0.2,0.085,NA,-1.7,3.1,1.4,0.1
2007-08,22,LAL,NBA,SF,24,431,17.1,0.594,0.143,0.571,6.7,14.6,10.8,12,3,1.3,12,15.3,NA,0.9,0.7,1.6,0.176,NA,1,2.1,3.1,0.6
2008-09,23,LAL,NBA,SF,82,1999,15.5,0.544,0.32,0.284,6.4,13.5,10,10.4,3.5,0.9,11.5,16.6,NA,2.5,3.5,6.1,0.146,NA,0.2,2.2,2.4,2.3
2009-10,24,HOU,NBA,SF,72,2629,13.3,0.488,0.407,0.228,3.3,14.7,8.8,16.7,2.4,1.1,12.8,21.2,NA,0.1,3.1,3.2,0.058,NA,-0.4,0.9,0.5,1.7
2010-11,25,NOH,NBA,SF,75,2600,11.3,0.487,0.356,0.259,2.8,16.4,9.5,10,2.5,1,12.2,17.7,NA,-0.4,3.8,3.4,0.062,NA,-1.7,1.3,-0.4,1
2011-12,26,NOH,NBA,SF,41,1350,14.2,0.496,0.216,0.253,3.7,15.1,9.5,16.8,2.8,1.5,14.5,18.4,NA,0.5,1.7,2.2,0.078,NA,-0.4,1.7,1.3,1.1
2012-13,27,WAS,NBA,SF,56,1471,14,0.538,0.463,0.211,3.3,16.9,10,12.7,2.5,1.1,14.6,17.9,NA,0.7,2.4,3.1,0.102,NA,0.1,2,2.1,1.6
2013-14,28,WAS,NBA,SF,77,2723,15.8,0.59,0.518,0.226,4.1,16.3,10.1,10.8,2.4,0.6,12.3,17.8,NA,4.3,3.7,8,0.141,NA,1.3,1,2.3,3
2014-15,29,HOU,NBA,SF,82,2930,12.7,0.539,0.61,0.157,2.9,14.4,8.6,11.1,2.6,0.5,12.7,16.5,NA,2.7,3.9,6.6,0.108,NA,-0.1,1.1,1,2.2
2015-16,30,HOU,NBA,SF,81,2859,12.9,0.551,0.581,0.187,2.6,11.6,7.1,10,2.8,0.8,10.8,15.7,NA,3.1,2.3,5.4,0.09,NA,0.1,0.3,0.4,1.7
2016-17,31,HOU,NBA,SF,80,2773,12.4,0.548,0.695,0.158,2.1,15.9,9,8.8,2.5,0.6,7.9,14.1,NA,2.8,3.2,6,0.104,NA,-0.1,1.1,1,2.1
2017-18,32,HOU,NBA,SF,67,2269,11.8,0.567,0.71,0.137,1.7,12.9,7.3,6.8,2.1,0.5,7,14.4,NA,2.6,2.8,5.3,0.113,NA,0,0.7,0.7,1.5
