Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980-81,22,GSW,NBA,C,82,NA,2919,7.6,15.5,0.491,0,0,0,7.6,15.4,0.492,3.9,5.4,0.716,3.4,6,9.4,1.4,0.6,1.5,3,3.9,19.1
1981-82,23,GSW,NBA,C,76,75,2627,7.2,13.9,0.519,0,0,0,7.2,13.9,0.519,3.2,4.4,0.728,2.9,5.8,8.7,0.9,0.9,1.7,2.8,3.6,17.7
1982-83,24,GSW,NBA,C,79,79,2988,9.5,18.4,0.513,0,0,0,9.5,18.4,0.514,4.1,5.7,0.719,2.7,5.6,8.3,2,1.3,1.9,3.4,3.1,23
1983-84,25,GSW,NBA,C,80,80,2962,8.1,16.9,0.477,0,0,0,8.1,16.9,0.477,3.8,5.3,0.723,2.9,4.9,7.7,2.4,1.3,1.7,3.3,3,19.9
1985-86,27,GSW,NBA,C,79,79,2801,8.4,18,0.463,0,0,0,8.4,18,0.464,4.8,6.4,0.752,2.5,6.1,8.6,2.3,1.3,1.8,3.5,3.6,21.6
1986-87,28,GSW,NBA,C,81,81,2724,9.1,19.3,0.472,0,0,NA,9.1,19.3,0.472,4.5,5.7,0.787,2.3,5.5,7.8,2.8,1.2,1.6,3,3.4,22.7
1987-88,29,TOT,NBA,C,77,30,2004,7.2,16.6,0.435,0,0,0,7.2,16.6,0.436,3.1,4,0.764,2.4,6.4,8.8,2,0.9,1.9,2.9,3.5,17.5
1987-88,29,GSW,NBA,C,14,14,408,7,18.4,0.378,0,0.1,0,7,18.4,0.38,5.2,6.5,0.797,1.9,6.4,8.2,1.7,1.1,2.2,3.8,4.1,19.1
1987-88,29,HOU,NBA,C,63,16,1596,7.3,16.1,0.452,0,0,0,7.3,16.1,0.452,2.5,3.4,0.748,2.5,6.5,8.9,2.1,0.8,1.8,2.7,3.4,17.1
1988-89,30,NJN,NBA,C,64,62,1996,6.5,14.6,0.448,0,0,NA,6.5,14.6,0.448,3.2,4,0.8,2.1,6.4,8.5,1.9,1.3,1.5,2.6,3.5,16.3
1989-90,31,TOT,NBA,C,76,47,1721,6.5,15.9,0.411,0,0,0,6.5,15.8,0.412,2.9,3.7,0.774,2.8,6.5,9.3,2,1,2.4,3,4,15.9
1989-90,31,NJN,NBA,C,46,20,1002,5.7,14.6,0.393,0,0.1,0,5.7,14.5,0.395,3.1,3.8,0.794,2.9,6,9,1.5,0.7,2,2.3,4.4,14.5
1989-90,31,DEN,NBA,C,30,27,719,7.7,17.7,0.432,0,0,NA,7.7,17.7,0.432,2.6,3.5,0.743,2.6,7.1,9.7,2.7,1.4,3,3.9,3.5,17.9
1990-91,32,PHO,NBA,C,11,0,96,4.9,13.5,0.361,0,0,NA,4.9,13.5,0.361,4.1,4.5,0.917,1.1,7.9,9,4.1,0.4,3,4.5,6.8,13.9
Career,NA,,NBA,,705,533,22838,7.9,16.7,0.474,0,0,0,7.9,16.7,0.475,3.8,5.1,0.747,2.7,5.9,8.5,2,1.1,1.8,3.1,3.5,19.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,GSW,NBA,,491,408,17429,8.3,17.1,0.485,0,0,0,8.3,17,0.486,4.1,5.5,0.74,2.7,5.7,8.4,2,1.1,1.7,3.2,3.4,20.6
2 seasons,NA,NJN,NBA,,110,82,2998,6.3,14.6,0.43,0,0,0,6.3,14.6,0.43,3.1,3.9,0.798,2.4,6.3,8.7,1.8,1.1,1.6,2.5,3.8,15.7
1 season,NA,HOU,NBA,,63,16,1596,7.3,16.1,0.452,0,0,0,7.3,16.1,0.452,2.5,3.4,0.748,2.5,6.5,8.9,2.1,0.8,1.8,2.7,3.4,17.1
1 season,NA,DEN,NBA,,30,27,719,7.7,17.7,0.432,0,0,NA,7.7,17.7,0.432,2.6,3.5,0.743,2.6,7.1,9.7,2.7,1.4,3,3.9,3.5,17.9
1 season,NA,PHO,NBA,,11,0,96,4.9,13.5,0.361,0,0,NA,4.9,13.5,0.361,4.1,4.5,0.917,1.1,7.9,9,4.1,0.4,3,4.5,6.8,13.9
