Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Henry Ellenson,,0.4,0.1,-0.2
Eddie Mast,79.3,0.4,0.1,-0.2
David Vaughn,61.4,0.4,0.1,-0.1
Justin Reed,54.4,0.4,0.3,-0.2
Adrian Caldwell,53.3,0.4,0.1,0
Riney Lochmann,50.4,0.4,0.3,-0.2
William Franklin,47.7,0.3,0.1,-0.2
Anthony Frederick,42.0,0.5,0.2,0
Josh Huestis,40.2,0.5,0.2,0
Mel Davis,39.4,0.4,0.4,-0.2
Devin Ebanks,33.0,0.4,0.3,-0.1
