Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,20,DET,NBA,PF,19,2,146,5.7,15.8,0.359,2.5,8.6,0.286,3.2,7.2,0.448,1,2,0.5,2,8.1,10.1,1.7,0.2,0.2,3.5,1.5,14.8
2017-18,21,DET,NBA,PF,38,0,329,5.8,16,0.363,2.2,6.6,0.333,3.6,9.4,0.384,2.7,3.2,0.862,1.1,7.8,8.9,2.2,0.5,0,2,2.4,16.5
2018-19,22,TOT,NBA,PF,19,0,259,5.4,13.2,0.411,2.4,5.3,0.447,3.1,7.9,0.386,2.6,3.5,0.76,0.7,8.5,9.2,2.2,1,0.3,1.3,3.8,15.8
2018-19,22,DET,NBA,PF,2,0,25,5.8,14.4,0.4,2.9,5.8,0.5,2.9,8.6,0.333,2.9,2.9,1,0,13,13,1.4,0,0,0,2.9,17.3
2018-19,22,NYK,NBA,PF,17,0,234,5.4,13.1,0.412,2.3,5.2,0.441,3.1,7.8,0.392,2.6,3.5,0.739,0.8,8,8.8,2.3,1.1,0.3,1.4,3.8,15.7
2019-20,23,BRK,NBA,PF,5,0,15,2.4,16.8,0.143,0,9.6,0,2.4,7.2,0.333,0,0,NA,4.8,9.6,14.4,2.4,0,0,0,2.4,4.8
Career,NA,,NBA,,81,2,749,5.6,15,0.372,2.3,6.6,0.343,3.3,8.4,0.394,2.3,3,0.774,1.2,8.1,9.3,2.1,0.6,0.1,2,2.7,15.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,59,2,500,5.8,15.8,0.364,2.3,7.1,0.323,3.5,8.7,0.397,2.2,2.8,0.795,1.3,8.1,9.4,2,0.4,0.1,2.3,2.2,16.1
1 season,NA,NYK,NBA,,17,0,234,5.4,13.1,0.412,2.3,5.2,0.441,3.1,7.8,0.392,2.6,3.5,0.739,0.8,8,8.8,2.3,1.1,0.3,1.4,3.8,15.7
1 season,NA,BRK,NBA,,5,0,15,2.4,16.8,0.143,0,9.6,0,2.4,7.2,0.333,0,0,NA,4.8,9.6,14.4,2.4,0,0,0,2.4,4.8
