Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,20,DET,NBA,PF,19,2,146,23,64,0.359,10,35,0.286,13,29,0.448,0.438,4,8,0.5,8,33,41,7,1,1,14,6,60
2017-18,21,DET,NBA,PF,38,0,329,53,146,0.363,20,60,0.333,33,86,0.384,0.432,25,29,0.862,10,71,81,20,5,0,18,22,151
2018-19,22,TOT,NBA,PF,19,0,259,39,95,0.411,17,38,0.447,22,57,0.386,0.5,19,25,0.76,5,61,66,16,7,2,9,27,114
2018-19,22,DET,NBA,PF,2,0,25,4,10,0.4,2,4,0.5,2,6,0.333,0.5,2,2,1,0,9,9,1,0,0,0,2,12
2018-19,22,NYK,NBA,PF,17,0,234,35,85,0.412,15,34,0.441,20,51,0.392,0.5,17,23,0.739,5,52,57,15,7,2,9,25,102
2019-20,23,BRK,NBA,PF,5,0,15,1,7,0.143,0,4,0,1,3,0.333,0.143,0,0,NA,2,4,6,1,0,0,0,1,2
Career,NA,,NBA,,81,2,749,116,312,0.372,47,137,0.343,69,175,0.394,0.447,48,62,0.774,25,169,194,44,13,3,41,56,327
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,59,2,500,80,220,0.364,32,99,0.323,48,121,0.397,0.436,31,39,0.795,18,113,131,28,6,1,32,30,223
1 season,NA,NYK,NBA,,17,0,234,35,85,0.412,15,34,0.441,20,51,0.392,0.5,17,23,0.739,5,52,57,15,7,2,9,25,102
1 season,NA,BRK,NBA,,5,0,15,1,7,0.143,0,4,0,1,3,0.333,0.143,0,0,NA,2,4,6,1,0,0,0,1,2
