Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,23,WSC,NBA,NA,33,NA,NA,NA,NA,0.37,NA,NA,0.86,NA,NA,NA,NA
Career,NA,,NBA,NA,33,NA,NA,NA,NA,0.37,NA,NA,0.86,NA,NA,NA,NA
