,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1989-90,24,SAS,NBA,,16,29,0,1,16,29,17,22,11,15,21,7,5,12,8,6,41,40.3
1990-91,25,SAS,NBA,,16,28,1,1,16,28,15,18,14,16,23,6,6,11,9,6,43,46.6
1991-92,26,SAS,NBA,,16,30,1,1,16,30,13,16,12,14,24,11,6,11,8,6,39,42.9
1992-93,27,SAS,NBA,,20,28,1,2,19,26,16,21,8,15,21,10,5,10,7,6,52,48.0
1993-94,28,SAS,NBA,,26,41,1,4,25,39,18,25,11,15,18,10,6,10,8,6,71,51.8
1994-95,29,SAS,NBA,,18,32,1,2,18,31,18,23,11,19,20,9,5,7,9,6,43,36.9
1995-96,30,SAS,NBA,,18,31,1,2,18,30,18,21,11,15,21,7,6,8,6,6,45,43.4
1996-97,31,SAS,NBA,25:50,10,14,0,0,10,14,8,11,5,7,10,4,2,2,4,3,27,27.0
1997-98,32,SAS,NBA,47:55,15,25,1,2,15,25,18,20,11,13,18,9,3,8,6,6,39,34.9
1998-99,33,SAS,NBA,43:34,11,19,0,1,11,19,12,20,8,16,20,7,4,8,6,5,29,32.1
1999-00,34,SAS,NBA,47:07,18,27,0,1,18,27,13,16,8,15,19,5,7,7,6,6,38,33.1
2000-01,35,SAS,NBA,41:01,14,18,0,1,14,18,14,19,7,17,22,5,5,8,6,6,34,30.6
2001-02,36,SAS,NBA,40:31,12,19,0,0,12,19,12,15,8,14,17,5,5,7,4,6,27,30.0
2002-03,37,SAS,NBA,38:14,7,13,0,0,7,13,10,10,8,14,19,4,4,5,4,6,20,24.4
Career,,,,47:55,26,41,1,4,25,39,18,25,14,19,24,11,7,12,9,6,71,51.8
