,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,35,SAS,NBA,C,13,409,,,,,100%,+8.4,+24.9,9,7,21,6,40,0,49,5,12
2001-02,36,SAS,NBA,C,4,81,,,,,100%,-3.3,-8.1,1,0,5,0,2,0,12,0,1
2002-03,37,SAS,NBA,C,23,539,,,,,100%,+5.9,-0.9,5,6,36,11,31,0,49,2,7
Career,,,NBA,,40,1029,,,,,100%,+6.2,+8.8,15,13,62,17,73,0,110,7,20
