Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,25,CHI,NBA,SF,81,38,1892,4.6,11.4,0.401,0.5,1.8,0.258,4.1,9.6,0.429,3.2,4.2,0.766,1.3,6,7.3,2.3,0.7,0.6,2.6,4,12.9
2005-06,26,CHI,NBA,PF,82,43,2239,6.2,13.4,0.461,1.5,3.8,0.391,4.7,9.5,0.489,3.3,3.9,0.843,1.4,6.6,8,1.9,0.6,0.8,1.9,4.1,17.1
2006-07,27,CHI,NBA,PF,53,31,1406,7,15,0.467,2,5.4,0.383,4.9,9.6,0.515,3.1,3.7,0.848,1.1,6.6,7.7,1.5,0.7,0.6,2.7,4.2,19.2
2007-08,28,CHI,NBA,SF,82,27,2021,6.8,15.6,0.432,2.2,6.2,0.364,4.5,9.5,0.476,3.5,4.3,0.807,0.9,5.2,6.1,1.7,0.4,0.8,2.4,4.4,19.2
2008-09,29,TOT,NBA,PF-SF,76,18,1991,5.4,12.7,0.427,2.2,5.6,0.399,3.2,7.1,0.449,2.6,3.3,0.792,1,5.6,6.5,1.8,0.7,0.6,2,4.7,15.7
2008-09,29,CHI,NBA,PF,53,2,1278,5.2,12.6,0.414,2.2,5.9,0.378,3,6.8,0.446,2.8,3.5,0.806,1,5.3,6.3,1.7,0.7,0.5,2.1,5,15.5
2008-09,29,SAC,NBA,SF,23,16,713,5.7,12.7,0.448,2.3,5.2,0.441,3.4,7.6,0.453,2.3,3,0.763,1,6,7,2.1,0.7,0.9,2,4.3,16
2009-10,30,SAC,NBA,SF,75,28,1477,5.7,14.3,0.399,2.3,6.1,0.386,3.4,8.2,0.408,1.7,2.4,0.717,0.8,4.6,5.4,1.8,0.8,0.6,1.6,3.9,15.5
2010-11,31,PHI,NBA,SF,54,17,931,4.6,10.7,0.426,1.6,4.6,0.356,2.9,6.1,0.478,1.9,2.4,0.803,0.7,5.8,6.5,1.7,0.5,0.6,1.8,3.9,12.6
2011-12,32,PHI,NBA,SF,11,1,56,3.2,12.9,0.25,0.6,3.9,0.167,2.6,9,0.286,3.9,7.1,0.545,0.6,8.4,9,0.6,0.6,0.6,3.2,2.6,10.9
Career,NA,,NBA,,514,203,12013,5.8,13.4,0.431,1.8,4.7,0.373,4,8.7,0.463,2.9,3.6,0.799,1.1,5.8,6.9,1.8,0.6,0.7,2.2,4.2,16.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CHI,NBA,,351,141,8836,6,13.6,0.437,1.6,4.5,0.367,4.3,9.1,0.472,3.2,4,0.813,1.1,6,7.1,1.8,0.6,0.7,2.3,4.3,16.8
2 seasons,NA,SAC,NBA,,98,44,2190,5.7,13.8,0.414,2.3,5.8,0.402,3.4,8,0.422,1.9,2.6,0.734,0.9,5.1,5.9,1.9,0.7,0.7,1.8,4,15.6
2 seasons,NA,PHI,NBA,,65,18,987,4.5,10.8,0.414,1.6,4.5,0.347,2.9,6.3,0.462,2,2.6,0.764,0.7,5.9,6.7,1.7,0.5,0.6,1.9,3.8,12.5
