,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,25,CHI,NBA,SF,6,202,,,60%,40%,,-4.6,-8.9,5,4,10,1,9,0,32,1,7
2005-06,26,CHI,NBA,PF,6,230,,,30%,67%,3%,-0.1,+11.9,6,0,13,4,16,6,22,4,4
2006-07,27,CHI,NBA,PF,10,197,,,17%,81%,1%,+0.5,-0.7,5,4,10,1,9,5,18,3,5
2010-11,31,PHI,NBA,SF,1,10,,,95%,5%,,-28.8,-21.2,0,0,0,1,0,0,0,0,0
Career,,,NBA,,23,639,,,37%,62%,1%,-1.7,+0.9,16,8,33,7,34,11,72,8,16
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,22,629,,,36%,63%,1%,-1.3,+1.3,16,8,33,6,34,11,72,8,16
1 season,,PHI,NBA,,1,10,,,95%,5%,,-28.8,-21.2,0,0,0,1,0,0,0,0,0
