Season,Team,Lg,Salary
2004-05,Chicago Bulls,NBA,"$2,525,000"
2005-06,Chicago Bulls,NBA,"$2,775,000"
2006-07,Chicago Bulls,NBA,"$3,950,000"
2007-08,Chicago Bulls,NBA,"$8,500,000"
2008-09,Sacramento Kings,NBA,"$8,000,000"
2009-10,Sacramento Kings,NBA,"$7,500,000"
2010-11,Philadelphia 76ers,NBA,"$6,850,000"
2011-12,Philadelphia 76ers,NBA,"$6,650,000"
Career,(may be incomplete),,"$46,750,000"
