,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,20,GSW,NBA,C,42,568,,,,2%,98%,-10.3,-8.1,5,16,49,5,30,2,38,12,24
2012-13,21,TOT,NBA,C,21,68,,,,34%,66%,+4.6,+3.9,2,3,6,0,2,0,2,0,5
2012-13,21,GSW,NBA,C,20,63,,,,37%,63%,+9.1,+8.2,2,3,6,0,2,0,2,0,5
2012-13,21,ATL,NBA,C,1,5,,,,,100%,-56.9,-57.5,0,0,0,0,0,0,0,0,0
2013-14,22,NYK,NBA,C,41,398,,,,43%,57%,-6.1,-5.7,5,10,36,6,21,6,21,3,5
Career,,,NBA,,104,1034,,,,20%,80%,-7.7,-6.4,12,29,91,11,53,8,61,15,34
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,62,631,,,,5%,95%,-8.3,-6.5,7,19,55,5,32,2,40,12,29
1 season,,NYK,NBA,,41,398,,,,43%,57%,-6.1,-5.7,5,10,36,6,21,6,21,3,5
1 season,,ATL,NBA,,1,5,,,,,100%,-56.9,-57.5,0,0,0,0,0,0,0,0,0
