Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jeremy Tyler,,0.5,-0.1,-0.2
Dexter Pittman,51.9,0.6,-0.1,-0.1
Uwe Blab,37.8,0.5,0.1,-0.1
Didier Ilunga-Mbenga,17.6,0.5,0.1,0
Oleksiy Pecherov,16.9,0.5,0.1,0
George Zídek,14.9,0.6,0.3,0
Mamadou N'Diaye,10.2,0.6,0.3,0
Kyrylo Fesenko,8.8,0.6,0.3,0
Paul Ruffner,6.9,0.9,0,0
Jabari Smith,5.7,0.5,0.2,0
Stojko Vranković,5.7,0.9,0.1,-0.1
