Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,21,POR,NBA,SF,48,14,495,7.9,18.9,0.415,1.5,5.1,0.3,6.3,13.8,0.458,2.5,2.9,0.875,2.9,3.1,6,0.8,0.6,0.4,2.3,4.3,19.8
1993-94,22,POR,NBA,SF,66,1,820,7.3,15.6,0.47,2.2,4.8,0.459,5.1,10.8,0.476,2.2,3.2,0.694,1.9,3,4.9,1.4,0.9,0.9,1.6,3.3,19.1
1994-95,23,TOT,NBA,SF,54,3,516,6.6,16.3,0.408,2.4,6,0.407,4.2,10.3,0.408,2.3,2.9,0.786,1.4,2.7,4.1,1.3,1,0.3,2.4,5.1,18
1994-95,23,POR,NBA,SF,29,3,313,7.2,17.6,0.412,1.8,4.7,0.39,5.4,12.9,0.42,3.2,3.9,0.824,2.1,2.2,4.3,1.6,0.8,0.1,2.3,4.8,19.6
1994-95,23,HOU,NBA,SF,25,0,203,5.7,14.2,0.4,3.4,8,0.422,2.3,6.2,0.371,0.9,1.4,0.625,0.4,3.5,3.9,0.9,1.2,0.5,2.7,5.5,15.6
1995-96,24,TOR,NBA,SF,82,37,2458,7.3,16,0.454,2.2,5.2,0.422,5.1,10.8,0.47,2.7,3.2,0.831,1.7,3.5,5.2,1.9,1.3,0.6,1.9,3,19.4
1996-97,25,WSB,NBA,SF,82,1,1814,5.7,13.5,0.425,2.1,6,0.353,3.6,7.5,0.481,2.7,3.2,0.839,1.7,3.4,5,1.5,1.4,0.4,1.7,3,16.2
1997-98,26,WAS,NBA,SF,82,12,2227,7.3,16.3,0.446,2.6,6.5,0.392,4.7,9.8,0.482,2.9,3.4,0.871,1.2,3.3,4.5,1.4,1.1,0.4,1.6,2.7,20
1998-99,27,WAS,NBA,SF,36,0,653,4.6,13.1,0.35,1.8,5.7,0.32,2.8,7.4,0.373,1.9,2.3,0.81,1,3.5,4.5,1.5,1.2,0.3,1.6,3.6,12.8
1999-00,28,WAS,NBA,SF,80,8,1831,5.7,13.2,0.433,2.2,5.2,0.43,3.5,8,0.435,2.4,2.8,0.851,1.2,4.1,5.3,1.4,0.9,0.5,1.7,3.6,16
2000-01,29,TOT,NBA,SF,51,1,588,5.8,15.2,0.379,2.2,6.3,0.35,3.6,8.9,0.4,2,2.6,0.786,1.3,3.6,5,1.4,0.7,0.4,1.6,3.2,15.7
2000-01,29,DEN,NBA,SF,13,0,135,4.5,14.7,0.309,1.9,6.1,0.304,2.7,8.5,0.313,2.4,2.7,0.9,1.1,4.8,5.9,2.4,1.1,0.3,1.6,2.1,13.3
2000-01,29,TOR,NBA,SF,38,1,453,6.1,15.3,0.399,2.3,6.4,0.363,3.8,9,0.425,1.9,2.5,0.75,1.4,3.3,4.7,1.1,0.6,0.5,1.6,3.6,16.5
2001-02,30,TOR,NBA,SF,40,3,473,6.5,15.8,0.411,3,7.9,0.385,3.4,7.8,0.437,1.3,1.6,0.81,1.4,2.7,4,1.4,0.8,0.6,1.9,2.9,17.3
2002-03,31,LAL,NBA,SF,31,0,193,4.3,13.2,0.324,1.5,7.1,0.211,2.8,6.2,0.455,1.3,1.7,0.778,0.9,3.4,4.3,2.2,0.9,0.6,2.6,4.1,11.4
2003-04,32,POR,NBA,SF,7,0,35,3.1,12.3,0.25,2.1,5.1,0.4,1,7.2,0.143,0,1,0,3.1,2.1,5.1,1,1,0,2.1,3.1,8.2
Career,NA,,NBA,,659,80,12103,6.5,15.1,0.43,2.2,5.8,0.388,4.2,9.3,0.457,2.5,3,0.829,1.5,3.4,4.9,1.5,1.1,0.5,1.8,3.3,17.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"WSB,WAS",NBA,,280,21,6525,6.1,14.3,0.428,2.3,5.9,0.384,3.9,8.4,0.46,2.6,3.1,0.852,1.3,3.5,4.9,1.4,1.1,0.4,1.7,3.1,17.1
3 seasons,NA,TOR,NBA,,160,41,3384,7,15.9,0.441,2.3,5.8,0.406,4.7,10.1,0.461,2.4,2.9,0.82,1.6,3.3,4.9,1.7,1.1,0.6,1.9,3.1,18.7
4 seasons,NA,POR,NBA,,150,18,1663,7.4,16.9,0.437,1.9,4.9,0.396,5.5,12,0.454,2.4,3.2,0.769,2.3,2.9,5.1,1.2,0.8,0.6,1.9,3.9,19.1
1 season,NA,LAL,NBA,,31,0,193,4.3,13.2,0.324,1.5,7.1,0.211,2.8,6.2,0.455,1.3,1.7,0.778,0.9,3.4,4.3,2.2,0.9,0.6,2.6,4.1,11.4
1 season,NA,HOU,NBA,,25,0,203,5.7,14.2,0.4,3.4,8,0.422,2.3,6.2,0.371,0.9,1.4,0.625,0.4,3.5,3.9,0.9,1.2,0.5,2.7,5.5,15.6
1 season,NA,DEN,NBA,,13,0,135,4.5,14.7,0.309,1.9,6.1,0.304,2.7,8.5,0.313,2.4,2.7,0.9,1.1,4.8,5.9,2.4,1.1,0.3,1.6,2.1,13.3
