,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,21,GSW,NBA,SG,11,238,.390,11.4,.890,.354,.098,.134,.305,.110,.425,.586,.250,.273,.360,.111,.355,.037,3,1.000,.444,.250,0,0
2012-13,27,MIL,NBA,SG,4,152,.436,15.5,.655,.200,.145,.036,.273,.345,.583,.545,.500,.500,.667,.158,.381,.000,0,.667,.211,.000,0,0
2013-14,28,DAL,NBA,SG,7,249,.409,14.0,.732,.307,.094,.079,.252,.268,.430,.487,.667,.500,.250,.353,.250,.024,3,.667,.176,.333,1,0
2014-15,29,DAL,NBA,SG,5,197,.468,14.2,.730,.234,.171,.036,.288,.270,.506,.731,.526,.750,.281,.367,.415,.018,2,.727,.167,.200,1,0
2015-16,30,IND,NBA,SG,7,225,.434,12.6,.724,.329,.145,.039,.211,.276,.473,.600,.364,.333,.375,.333,.231,.000,0,.429,.286,.167,0,0
2016-17,31,IND,NBA,SG,4,76,.400,16.1,.600,.100,.200,.150,.150,.400,.500,.500,.750,.000,.667,.250,.167,.000,0,1.000,.500,.500,0,0
Career,,,NBA,,38,1137,.427,13.6,.743,.280,.132,.070,.261,.257,.471,.583,.500,.394,.358,.298,.321,.017,8,.667,.240,.241,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,12,446,.437,14.1,.731,.273,.130,.059,.269,.269,.466,.585,.581,.571,.266,.359,.333,.021,5,.696,.172,.273,2,0
1 season,,GSW,NBA,,11,238,.390,11.4,.890,.354,.098,.134,.305,.110,.425,.586,.250,.273,.360,.111,.355,.037,3,1.000,.444,.250,0,0
2 seasons,,IND,NBA,,11,301,.427,13.3,.698,.281,.156,.063,.198,.302,.478,.593,.467,.167,.421,.310,.219,.000,0,.556,.345,.300,0,0
1 season,,MIL,NBA,,4,152,.436,15.5,.655,.200,.145,.036,.273,.345,.583,.545,.500,.500,.667,.158,.381,.000,0,.667,.211,.000,0,0
