,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2006-07,21,GSW,NBA,34:55,8,15,1,3,8,13,4,4,3,3,3,2,3,1,5,4,20,10.8
2012-13,27,MIL,NBA,39:36,10,20,1,6,9,16,3,6,1,4,5,8,4,1,6,3,22,15.6
2013-14,28,DAL,NBA,40:17,12,22,3,7,9,16,6,7,1,3,4,6,3,1,5,5,29,19.7
2014-15,29,DAL,NBA,42:13,15,26,3,8,12,20,6,6,2,5,6,9,4,1,6,5,34,29.8
2015-16,30,IND,NBA,37:16,7,14,3,5,6,10,2,3,1,5,6,7,4,0,4,4,15,13.8
2016-17,31,IND,NBA,27:36,4,8,1,3,3,5,2,2,1,4,4,3,1,1,2,3,11,7.1
Career,,,,42:13,15,26,3,8,12,20,6,7,3,5,6,9,4,1,6,5,34,29.8
2 Seasons,,DAL,NBA,42:13,15,26,3,8,12,20,6,7,2,5,6,9,4,1,6,5,34,29.8
1 Season,,GSW,NBA,34:55,8,15,1,3,8,13,4,4,3,3,3,2,3,1,5,4,20,10.8
2 Seasons,,IND,NBA,37:16,7,14,3,5,6,10,2,3,1,5,6,7,4,1,4,4,15,13.8
1 Season,,MIL,NBA,39:36,10,20,1,6,9,16,3,6,1,4,5,8,4,1,6,3,22,15.6
