,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,20,LAC,NBA,PG,12,332,.474,8.6,.987,.421,.158,.132,.276,.013,.467,.625,.250,.300,.429,1.000,.400,.092,7,.000,.000,,0,0
2013-14,28,BRK,NBA,PG,12,325,.512,8.8,.988,.302,.291,.267,.128,.012,.506,.615,.480,.478,.364,1.000,.349,.081,6,.000,.000,,0,0
2014-15,29,GSW,NBA,PG,21,375,.532,8.0,.987,.418,.152,.367,.051,.013,.538,.788,.500,.310,.250,.000,.500,.165,12,,.000,,1,0
2015-16,30,GSW,NBA,PG,24,514,.488,10.1,.994,.232,.185,.500,.077,.006,.491,.590,.548,.429,.462,.000,.463,.101,15,,.000,,1,0
2016-17,31,GSW,NBA,PG,14,220,.576,9.2,1.000,.271,.153,.475,.102,.000,.576,.875,.667,.393,.500,,.559,.203,12,,,,0,0
2017-18,32,GSW,NBA,PG,21,362,.536,9.0,.991,.309,.127,.482,.073,.009,.541,.882,.286,.396,.500,.000,.678,.173,18,,.000,,1,0
2018-19,33,GSW,NBA,PG,22,322,.453,10.1,.973,.293,.173,.400,.107,.027,.466,.682,.538,.300,.375,.000,.765,.133,9,,.000,,2,0
Career,,,NBA,,126,2450,.507,9.2,.989,.309,.178,.394,.109,.011,.509,.713,.474,.389,.423,.286,.526,.130,79,.000,.000,,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,GSW,NBA,,102,1793,.511,9.4,.990,.293,.161,.456,.079,.010,.516,.750,.506,.384,.436,.000,.574,.145,66,,.000,,5,0
1 season,,LAC,NBA,,12,332,.474,8.6,.987,.421,.158,.132,.276,.013,.467,.625,.250,.300,.429,1.000,.400,.092,7,.000,.000,,0,0
1 season,,BRK,NBA,,12,325,.512,8.8,.988,.302,.291,.267,.128,.012,.506,.615,.480,.478,.364,1.000,.349,.081,6,.000,.000,,0,0
