,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,19,LAC,NBA,PG,30,814,81%,19%,,,,-1.8,-1.3,39,20,38,11,21,0,319,7,10
2005-06,20,LAC,NBA,PG,61,1525,59%,41%,,,,-1.5,-5.4,66,23,73,10,32,9,597,1,20
2006-07,21,LAC,NBA,PG,54,1611,70%,30%,,,,-4.3,-6.4,53,20,63,15,49,6,593,14,21
2008-09,23,TOT,NBA,PG,12,231,32%,58%,10%,,,-11.4,-8.2,5,2,9,1,3,2,40,0,4
2008-09,23,MIA,NBA,PG,4,41,31%,67%,3%,,,-26.2,-26.5,1,1,2,1,1,0,8,0,1
2008-09,23,OKC,NBA,PG,8,190,33%,56%,12%,,,-8.3,-1.6,4,1,7,0,2,2,32,0,3
2009-10,24,TOT,NBA,PG,36,796,90%,10%,,,,0.0,+0.7,37,14,42,1,22,7,279,6,8
2009-10,24,OKC,NBA,PG,10,130,67%,33%,,,,+6.2,+2.0,5,2,4,0,0,3,30,0,2
2009-10,24,WAS,NBA,PG,26,666,94%,6%,,,,-1.2,+5.2,32,12,38,1,22,4,249,6,6
2010-11,25,CHA,NBA,PG,73,1261,80%,20%,,,,-2.6,+2.8,43,21,46,12,55,5,351,12,18
2011-12,26,MIL,NBA,SG,58,1092,8%,83%,9%,,,-4.0,-6.4,33,20,40,6,37,3,273,12,10
2012-13,27,TOT,NBA,PG,66,1455,72%,27%,1%,,,-4.1,0.0,45,19,50,9,39,10,484,7,13
2012-13,27,WAS,NBA,PG,17,320,100%,,,,,-15.9,-14.1,9,6,5,3,6,3,88,1,3
2012-13,27,CLE,NBA,PG,49,1135,64%,35%,1%,,,-0.7,+6.3,36,13,45,6,33,7,396,6,10
2013-14,28,BRK,NBA,PG,76,1974,52%,48%,1%,,,+1.6,+4.5,52,25,70,10,80,12,579,16,29
2014-15,29,GSW,NBA,PG,78,1468,80%,20%,,,,+2.9,-12.4,48,28,39,14,41,7,590,8,16
2015-16,30,GSW,NBA,PG,78,1520,64%,36%,,,,+7.2,-6.2,39,23,63,10,44,5,550,15,18
2016-17,31,GSW,NBA,PG,76,1345,66%,34%,,,,+6.8,-7.4,38,12,58,3,31,5,317,11,10
2017-18,32,GSW,NBA,PG,71,1129,77%,23%,,,,+6.3,0.0,38,10,58,3,33,2,322,13,15
2018-19,33,GSW,NBA,PG,64,967,35%,64%,1%,,,+3.2,-4.8,25,4,31,7,25,2,275,7,11
Career,,,NBA,,833,17188,63%,36%,1%,,,+0.6,-3.3,561,241,680,112,512,75,5569,129,203
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,GSW,NBA,,367,6429,66%,34%,,,,+5.4,-6.5,188,77,249,37,174,21,2054,54,70
3 seasons,,LAC,NBA,,145,3950,68%,32%,,,,-2.7,-5.0,158,63,174,36,102,15,1509,22,51
1 season,,BRK,NBA,,76,1974,52%,48%,1%,,,+1.6,+4.5,52,25,70,10,80,12,579,16,29
1 season,,CHA,NBA,,73,1261,80%,20%,,,,-2.6,+2.8,43,21,46,12,55,5,351,12,18
1 season,,MIL,NBA,,58,1092,8%,83%,9%,,,-4.0,-6.4,33,20,40,6,37,3,273,12,10
1 season,,CLE,NBA,,49,1135,64%,35%,1%,,,-0.7,+6.3,36,13,45,6,33,7,396,6,10
2 seasons,,WAS,NBA,,43,986,96%,4%,,,,-6.0,-1.1,41,18,43,4,28,7,337,7,9
2 seasons,,OKC,NBA,,18,320,46%,47%,7%,,,-2.4,-0.1,9,3,11,0,2,5,62,0,5
1 season,,MIA,NBA,,4,41,31%,67%,3%,,,-26.2,-26.5,1,1,2,1,1,0,8,0,1
