,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,19,LAC,NBA,PG,30,814,.414,9.5,.991,.312,.177,.274,.228,.009,.418,.478,.342,.373,.449,.000,.494,.023,4,,.000,,0,0
2005-06,20,LAC,NBA,PG,61,1525,.427,10.2,.977,.295,.172,.232,.278,.023,.434,.515,.417,.469,.330,.125,.405,.026,8,1.000,.375,.333,0,0
2006-07,21,LAC,NBA,PG,54,1611,.463,10.9,.964,.241,.165,.334,.225,.036,.469,.611,.405,.460,.376,.313,.399,.038,16,.200,.125,.500,3,0
2008-09,23,TOT,NBA,PG,12,231,.517,10.4,1.000,.217,.150,.450,.183,.000,.517,.692,.222,.556,.455,,.355,.033,2,,,,0,0
2008-09,23,MIA,NBA,PG,4,41,.375,14.4,1.000,.000,.000,.500,.500,.000,.375,,,.250,.500,,.000,.000,0,,,,0,0
2008-09,23,OKC,NBA,PG,8,190,.538,9.8,1.000,.250,.173,.442,.135,.000,.538,.692,.222,.609,.429,,.393,.038,2,,,,0,0
2009-10,24,TOT,NBA,PG,36,796,.517,11.7,.970,.204,.144,.328,.294,.030,.533,.683,.517,.485,.492,.000,.433,.035,7,,.333,.000,1,0
2009-10,24,OKC,NBA,PG,10,130,.313,11.1,.875,.250,.125,.313,.188,.125,.357,.250,.500,.600,.000,.000,.600,.000,0,,1.000,.000,0,0
2009-10,24,WAS,NBA,PG,26,666,.535,11.8,.978,.200,.146,.330,.303,.022,.547,.730,.519,.475,.518,.000,.424,.038,7,,.000,,1,0
2010-11,25,CHA,NBA,PG,73,1261,.466,9.9,.990,.249,.222,.340,.179,.010,.468,.616,.443,.437,.352,.250,.293,.060,19,1.000,.500,.500,1,0
2011-12,26,MIL,NBA,SG,58,1092,.469,9.8,.989,.247,.214,.406,.122,.011,.466,.642,.448,.400,.364,.667,.576,.081,21,1.000,.333,1.000,1,0
2012-13,27,TOT,NBA,PG,66,1455,.480,9.8,.988,.251,.188,.396,.153,.012,.485,.701,.400,.416,.415,.000,.530,.069,21,,.500,.000,0,0
2012-13,27,WAS,NBA,PG,17,320,.364,12.7,.955,.167,.106,.318,.364,.045,.381,.545,.286,.333,.375,.000,.417,.030,2,,.333,.000,0,0
2012-13,27,CLE,NBA,PG,49,1135,.507,9.1,.996,.271,.207,.414,.104,.004,.509,.724,.414,.431,.448,.000,.549,.079,19,,1.000,.000,0,0
2013-14,28,BRK,NBA,PG,76,1974,.483,7.5,.988,.359,.281,.298,.049,.012,.486,.566,.467,.448,.250,.167,.329,.113,50,1.000,.667,.250,0,0
2014-15,29,GSW,NBA,PG,78,1468,.500,8.8,.995,.270,.237,.417,.071,.005,.503,.701,.362,.461,.464,.000,.460,.111,40,,.000,,1,0
2015-16,30,GSW,NBA,PG,78,1520,.536,9.2,.968,.259,.201,.404,.106,.032,.548,.724,.434,.523,.425,.167,.473,.106,36,1.000,.667,.250,1,0
2016-17,31,GSW,NBA,PG,76,1345,.547,10.4,.991,.222,.130,.532,.104,.009,.550,.786,.683,.458,.364,.333,.512,.098,30,1.000,.000,,1,0
2017-18,32,GSW,NBA,PG,71,1129,.501,9.3,.985,.236,.192,.461,.096,.015,.509,.716,.470,.437,.424,.000,.529,.093,31,,.400,.000,1,0
2018-19,33,GSW,NBA,PG,64,967,.519,8.8,.990,.310,.219,.419,.043,.010,.524,.677,.478,.432,.556,.000,.541,.124,23,,.000,,2,0
Career,,,NBA,,833,17188,.486,9.6,.983,.267,.199,.372,.145,.017,.491,.639,.440,.451,.393,.178,.448,.076,308,.692,.356,.269,12,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,GSW,NBA,,367,6429,.520,9.3,.985,.256,.196,.445,.087,.015,.526,.720,.458,.464,.427,.125,.498,.105,160,1.000,.417,.200,6,0
3 seasons,,LAC,NBA,,145,3950,.440,10.4,.974,.274,.170,.286,.244,.026,.446,.543,.395,.445,.372,.231,.420,.031,28,.333,.192,.400,3,0
1 season,,BRK,NBA,,76,1974,.483,7.5,.988,.359,.281,.298,.049,.012,.486,.566,.467,.448,.250,.167,.329,.113,50,1.000,.667,.250,0,0
1 season,,CHA,NBA,,73,1261,.466,9.9,.990,.249,.222,.340,.179,.010,.468,.616,.443,.437,.352,.250,.293,.060,19,1.000,.500,.500,1,0
1 season,,MIL,NBA,,58,1092,.469,9.8,.989,.247,.214,.406,.122,.011,.466,.642,.448,.400,.364,.667,.576,.081,21,1.000,.333,1.000,1,0
1 season,,CLE,NBA,,49,1135,.507,9.1,.996,.271,.207,.414,.104,.004,.509,.724,.414,.431,.448,.000,.549,.079,19,,1.000,.000,0,0
2 seasons,,WAS,NBA,,43,986,.490,12.0,.972,.191,.135,.327,.319,.028,.504,.688,.471,.439,.475,.000,.423,.036,9,,.143,.000,1,0
2 seasons,,OKC,NBA,,18,320,.485,10.1,.971,.250,.162,.412,.147,.029,.500,.588,.273,.607,.300,.000,.424,.029,2,,1.000,.000,0,0
1 season,,MIA,NBA,,4,41,.375,14.4,1.000,.000,.000,.500,.500,.000,.375,,,.250,.500,,.000,.000,0,,,,0,0
