Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1960-61,22,CIN,NBA,PG,71,NA,3032,9,19,0.473,7.8,9.4,0.822,NA,NA,8.5,8.2,NA,NA,2.6,25.7
1961-62,23,CIN,NBA,PG,79,NA,3503,8.9,18.6,0.478,7.2,9,0.803,NA,NA,10.1,9.2,NA,NA,2.7,25
1962-63,24,CIN,NBA,PG,80,NA,3521,8.4,16.3,0.518,6.3,7.8,0.81,NA,NA,8.5,7.8,NA,NA,3,23.1
1963-64,25,CIN,NBA,PG,79,NA,3559,8.5,17.6,0.483,8.1,9.5,0.853,NA,NA,7.9,8.8,NA,NA,2.8,25.1
1964-65,26,CIN,NBA,PG,75,NA,3421,8.5,17.7,0.48,7,8.3,0.839,NA,NA,7.1,9.1,NA,NA,2.2,24
1965-66,27,CIN,NBA,PG,76,NA,3493,8.4,17.8,0.475,7.6,9.1,0.842,NA,NA,6,8.7,NA,NA,2.3,24.5
1966-67,28,CIN,NBA,PG,79,NA,3468,8.7,17.6,0.493,7.6,8.8,0.873,NA,NA,5,8.8,NA,NA,2.3,25
1967-68,29,CIN,NBA,PG,65,NA,2765,8.6,17.2,0.5,7.5,8.6,0.873,NA,NA,5.1,8.2,NA,NA,2.6,24.7
1968-69,30,CIN,NBA,PG,79,NA,3461,6.8,14.1,0.486,6.7,8,0.838,NA,NA,5.2,8,NA,NA,2.4,20.3
1969-70,31,CIN,NBA,PG,69,NA,2865,8.1,15.9,0.511,5.7,7,0.809,NA,NA,5.3,7,NA,NA,2.2,22
1970-71,32,MIL,NBA,PG,81,NA,3194,6.7,13.4,0.496,4.3,5.1,0.85,NA,NA,5.2,7.5,NA,NA,2.3,17.7
1971-72,33,MIL,NBA,PG,64,NA,2390,6.3,13.4,0.472,4.2,5,0.836,NA,NA,4.9,7.4,NA,NA,1.7,16.8
1972-73,34,MIL,NBA,PG,73,NA,2737,5.9,12.9,0.454,3.1,3.7,0.847,NA,NA,4.7,7.2,NA,NA,2.2,14.9
1973-74,35,MIL,NBA,PG,70,NA,2477,4.9,11.2,0.438,3.1,3.7,0.835,1,3,4.1,6.5,1.1,0.1,1.9,12.9
Career,NA,,NBA,,1040,NA,43886,7.8,16.1,0.485,6.3,7.5,0.838,1,3,6.4,8.1,1.1,0.1,2.4,21.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,CIN,NBA,,752,NA,33088,8.4,17.2,0.489,7.2,8.6,0.837,NA,NA,6.9,8.4,NA,NA,2.5,23.9
4 seasons,NA,MIL,NBA,,288,NA,10798,6,12.8,0.468,3.7,4.4,0.843,1,3,4.7,7.2,1.1,0.1,2.1,15.7
