Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1960-61,22,CIN,NBA,PG,71,NA,42.7,10.6,22.5,0.473,9.2,11.2,0.822,NA,NA,10.1,9.7,NA,NA,3.1,30.5
1961-62,23,CIN,NBA,PG,79,NA,44.3,11,22.9,0.478,8.9,11,0.803,NA,NA,12.5,11.4,NA,NA,3.3,30.8
1962-63,24,CIN,NBA,PG,80,NA,44,10.3,19.9,0.518,7.7,9.5,0.81,NA,NA,10.4,9.5,NA,NA,3.7,28.3
1963-64,25,CIN,NBA,PG,79,NA,45.1,10.6,22,0.483,10.1,11.9,0.853,NA,NA,9.9,11,NA,NA,3.5,31.4
1964-65,26,CIN,NBA,PG,75,NA,45.6,10.8,22.4,0.48,8.9,10.6,0.839,NA,NA,9,11.5,NA,NA,2.7,30.4
1965-66,27,CIN,NBA,PG,76,NA,46,10.8,22.7,0.475,9.8,11.6,0.842,NA,NA,7.7,11.1,NA,NA,3,31.3
1966-67,28,CIN,NBA,PG,79,NA,43.9,10.6,21.5,0.493,9.3,10.7,0.873,NA,NA,6.2,10.7,NA,NA,2.9,30.5
1967-68,29,CIN,NBA,PG,65,NA,42.5,10.2,20.3,0.5,8.9,10.2,0.873,NA,NA,6,9.7,NA,NA,3.1,29.2
1968-69,30,CIN,NBA,PG,79,NA,43.8,8.3,17.1,0.486,8.1,9.7,0.838,NA,NA,6.4,9.8,NA,NA,2.9,24.7
1969-70,31,CIN,NBA,PG,69,NA,41.5,9.4,18.4,0.511,6.6,8.1,0.809,NA,NA,6.1,8.1,NA,NA,2.5,25.3
1970-71,32,MIL,NBA,PG,81,NA,39.4,7.3,14.7,0.496,4.8,5.6,0.85,NA,NA,5.7,8.2,NA,NA,2.5,19.4
1971-72,33,MIL,NBA,PG,64,NA,37.3,6.5,13.9,0.472,4.3,5.2,0.836,NA,NA,5,7.7,NA,NA,1.8,17.4
1972-73,34,MIL,NBA,PG,73,NA,37.5,6.1,13.5,0.454,3.3,3.8,0.847,NA,NA,4.9,7.5,NA,NA,2.3,15.5
1973-74,35,MIL,NBA,PG,70,NA,35.4,4.8,11,0.438,3,3.6,0.835,1,3,4,6.4,1.1,0.1,1.9,12.7
Career,NA,,NBA,,1040,NA,42.2,9.1,18.9,0.485,7.4,8.8,0.838,1,3,7.5,9.5,1.1,0.1,2.8,25.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,CIN,NBA,,752,NA,44,10.3,21,0.489,8.8,10.5,0.837,NA,NA,8.5,10.3,NA,NA,3.1,29.3
4 seasons,NA,MIL,NBA,,288,NA,37.5,6.2,13.3,0.468,3.9,4.6,0.843,1,3,4.9,7.5,1.1,0.1,2.1,16.3
