Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,27,NYK,NBA,SG,13,NA,64,17,46,0.37,3,3,1,1,7,8,4,0,0,18,37
Career,NA,,NBA,,13,NA,64,17,46,0.37,3,3,1,1,7,8,4,0,0,18,37
