,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,33,HOU,NBA,SF,1,4,,,100%,,,-33.3,-27.2,0,0,1,0,0,0,0,0,0
2004-05,34,CHI,NBA,SG,5,66,,47%,53%,,,+13.3,+19.6,1,0,2,0,2,0,7,0,2
2005-06,35,CHI,NBA,SG,6,28,,,100%,,,-20.1,-19.6,0,0,0,0,0,0,2,0,0
2006-07,36,PHO,NBA,SG,1,3,,100%,,,,+43.3,+37.9,0,0,0,0,0,0,0,0,0
2007-08,37,PHO,NBA,SF,1,2,,,,100%,,0.0,+2.8,0,0,0,0,0,0,0,0,0
Career,,,NBA,,14,103,,33%,65%,2%,,+3.0,+7.3,1,0,3,0,2,0,9,0,2
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHI,NBA,,11,94,,33%,67%,,,+3.3,+7.9,1,0,2,0,2,0,9,0,2
2 seasons,,PHO,NBA,,2,5,,60%,,40%,,+26.0,+23.8,0,0,0,0,0,0,0,0,0
1 season,,HOU,NBA,,1,4,,,100%,,,-33.3,-27.2,0,0,1,0,0,0,0,0,0
