,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,LAC,NBA,SG,81,2144,,81%,18%,,,-2.5,+1.8,43,14,47,9,52,0,207,9,30
2001-02,31,LAC,NBA,SG,71,1718,,41%,58%,1%,,-1.7,-2.0,39,13,57,8,30,0,231,3,23
2002-03,32,LAC,NBA,SG,62,1360,6%,50%,42%,2%,,+0.4,+7.5,35,14,49,4,44,0,154,9,20
2003-04,33,HOU,NBA,SF,49,703,,7%,89%,4%,,-1.0,-3.6,20,5,23,0,6,0,62,0,6
2004-05,34,CHI,NBA,SG,68,841,,67%,32%,2%,,-0.1,-1.8,25,8,31,2,22,0,110,8,11
2005-06,35,CHI,NBA,SG,29,228,,47%,51%,2%,,+2.5,+1.6,9,1,10,1,1,0,28,1,3
2006-07,36,PHO,NBA,SG,11,73,,52%,49%,,,-6.4,-14.4,3,1,1,0,1,1,10,0,1
2007-08,37,PHO,NBA,SF,16,113,,32%,50%,18%,,-10.6,-16.8,4,0,8,0,1,0,23,0,0
Career,,,NBA,,387,7180,1%,55%,43%,1%,,-1.4,+0.6,178,56,226,24,157,1,825,30,94
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,LAC,NBA,,214,5222,2%,60%,38%,1%,,-1.5,+2.0,117,41,153,21,126,0,592,21,73
2 seasons,,CHI,NBA,,97,1069,,62%,36%,2%,,+0.4,-1.0,34,9,41,3,23,0,138,9,14
1 season,,HOU,NBA,,49,703,,7%,89%,4%,,-1.0,-3.6,20,5,23,0,6,0,62,0,6
2 seasons,,PHO,NBA,,27,186,,40%,49%,11%,,-9.0,-15.9,7,1,9,0,2,1,33,0,1
