Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,22,TOT,NBA,SG-SF,6,0,20,5.4,10.8,0.5,3.6,5.4,0.667,1.8,5.4,0.333,0,0,NA,1.8,1.8,3.6,0,1.8,0,1.8,3.6,14.4
2006-07,22,ATL,NBA,SG,5,0,19,5.7,11.4,0.5,3.8,5.7,0.667,1.9,5.7,0.333,0,0,NA,1.9,1.9,3.8,0,1.9,0,1.9,3.8,15.2
2006-07,22,POR,NBA,SF,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2007-08,23,TOT,NBA,SG-SF,27,1,132,4.4,12,0.364,1.9,5.2,0.368,2.5,6.8,0.36,0.5,0.5,1,0.3,2.2,2.5,0.5,0.8,0,1.6,3.5,11.2
2007-08,23,MEM,NBA,SF,3,0,15,0,14.4,0,0,4.8,0,0,9.6,0,0,0,NA,0,2.4,2.4,2.4,0,0,2.4,4.8,0
2007-08,23,SAS,NBA,SG,5,1,29,3.7,8.7,0.429,2.5,6.2,0.4,1.2,2.5,0.5,2.5,2.5,1,0,1.2,1.2,1.2,1.2,0,0,6.2,12.4
2007-08,23,ATL,NBA,SF,19,0,88,5.3,12.7,0.419,2,4.9,0.417,3.3,7.8,0.421,0,0,NA,0.4,2.5,2.9,0,0.8,0,2,2.5,12.7
2008-09,24,ORL,NBA,SF,12,0,93,5.4,19,0.286,2.3,6.6,0.353,3.1,12.4,0.25,1.2,2.3,0.5,0.4,5,5.4,1.2,0,0,1.2,2.3,14.3
Career,NA,,NBA,,45,1,245,4.8,14.5,0.333,2.2,5.7,0.385,2.6,8.8,0.3,0.7,1.2,0.625,0.4,3.2,3.7,0.7,0.6,0,1.5,3.1,12.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ATL,NBA,,24,0,107,5.4,12.4,0.432,2.4,5,0.467,3,7.4,0.409,0,0,NA,0.7,2.4,3,0,1,0,2,2.7,13.1
1 season,NA,ORL,NBA,,12,0,93,5.4,19,0.286,2.3,6.6,0.353,3.1,12.4,0.25,1.2,2.3,0.5,0.4,5,5.4,1.2,0,0,1.2,2.3,14.3
1 season,NA,SAS,NBA,,5,1,29,3.7,8.7,0.429,2.5,6.2,0.4,1.2,2.5,0.5,2.5,2.5,1,0,1.2,1.2,1.2,1.2,0,0,6.2,12.4
1 season,NA,MEM,NBA,,3,0,15,0,14.4,0,0,4.8,0,0,9.6,0,0,0,NA,0,2.4,2.4,2.4,0,0,2.4,4.8,0
1 season,NA,POR,NBA,,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
