,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,TOT,NBA,SG-SF,6,20,24%,71%,5%,,,+8.2,+13.4,1,0,1,0,0,0,0,0,0
2006-07,22,ATL,NBA,SG,5,19,26%,75%,,,,-7.5,-2.2,1,0,1,0,0,0,0,0,0
2006-07,22,POR,NBA,SF,1,1,,,100%,,,+300.0,+305.1,0,0,0,0,0,0,0,0,0
2007-08,23,TOT,NBA,SG-SF,27,132,,46%,47%,7%,,-24.4,-23.4,1,4,8,1,1,0,5,0,1
2007-08,23,MEM,NBA,SF,3,15,,,100%,,,-68.7,-62.2,0,1,1,0,0,0,3,0,0
2007-08,23,SAS,NBA,SG,5,29,,100%,,,,-35.9,-41.6,0,0,2,0,1,0,2,0,1
2007-08,23,ATL,NBA,SF,19,88,,36%,54%,10%,,-14.2,-12.5,1,3,5,1,0,0,0,0,0
2008-09,24,ORL,NBA,SF,12,93,,1%,92%,7%,,-20.3,-28.8,1,1,3,0,2,0,9,0,2
Career,,,NBA,,45,245,2%,31%,61%,7%,,-20.2,-22.5,3,5,12,1,3,0,14,0,3
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ATL,NBA,,24,107,5%,43%,44%,9%,,-13.0,-10.6,2,3,6,1,0,0,0,0,0
1 season,,ORL,NBA,,12,93,,1%,92%,7%,,-20.3,-28.8,1,1,3,0,2,0,9,0,2
1 season,,SAS,NBA,,5,29,,100%,,,,-35.9,-41.6,0,0,2,0,1,0,2,0,1
1 season,,MEM,NBA,,3,15,,,100%,,,-68.7,-62.2,0,1,1,0,0,0,3,0,0
1 season,,POR,NBA,,1,1,,,100%,,,+300.0,+305.1,0,0,0,0,0,0,0,0,0
