,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,18,UTA,NBA,PG,23,203,,75%,26%,,,-4.2,-1.0,6,2,7,0,9,2,32,0,6
2006-07,19,UTA,NBA,SG,37,373,,85%,15%,,,-7.3,-11.7,11,9,31,2,9,3,51,0,8
2007-08,20,UTA,NBA,SG,60,689,,81%,19%,1%,,+9.1,+2.0,17,7,56,1,23,6,116,7,4
2008-09,21,UTA,NBA,SG,72,1623,1%,97%,1%,,,+0.8,-3.5,35,11,100,8,42,8,223,12,25
2009-10,22,UTA,NBA,SF,63,1497,,8%,89%,3%,,+5.1,-0.7,38,20,95,14,46,10,227,15,28
2010-11,23,UTA,NBA,SF,78,1969,1%,41%,58%,1%,,+1.4,+6.8,47,21,115,17,87,9,304,22,46
2011-12,24,UTA,NBA,SG,56,1145,,68%,32%,,,+0.1,-0.8,28,16,64,6,53,5,141,7,24
2012-13,25,CLE,NBA,SF,65,1364,,6%,84%,10%,,-3.2,+3.1,28,21,75,9,42,5,140,10,21
2013-14,26,CLE,NBA,SG,51,984,,60%,39%,1%,,+1.7,+6.9,23,11,54,4,29,3,121,9,15
2014-15,27,IND,NBA,SG,70,1841,,72%,27%,,,+3.9,+7.2,44,17,62,9,57,6,170,13,26
2015-16,28,IND,NBA,SF,64,1464,,19%,78%,3%,,-0.6,-4.0,30,20,71,12,54,5,150,8,27
2016-17,29,IND,NBA,SF,76,1776,,43%,48%,9%,,+1.2,+2.6,25,9,81,4,32,5,109,11,22
2017-18,30,TOR,NBA,SF,70,1337,,2%,91%,7%,,+7.5,-0.8,12,15,64,4,37,0,121,8,18
2018-19,31,TOT,NBA,SF,53,856,,12%,63%,25%,,-2.3,-4.5,16,6,38,5,24,4,78,6,17
2018-19,31,TOR,NBA,SF,40,562,,11%,64%,25%,,-10.5,-19.2,12,5,29,2,19,2,47,5,12
2018-19,31,MEM,NBA,SF,13,294,,14%,62%,24%,,+13.4,+17.3,4,1,9,3,5,2,31,1,5
2019-20,32,WAS,NBA,SG,10,161,,,99%,1%,,-4.2,-0.3,2,1,8,0,8,4,26,1,2
Career,,,NBA,,848,17282,,43%,52%,4%,,+1.6,+1.2,362,186,921,95,552,75,2009,129,289
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,UTA,NBA,,389,7499,,57%,41%,1%,,+1.9,+0.3,182,86,468,48,269,43,1094,63,141
3 seasons,,IND,NBA,,210,5081,,47%,49%,4%,,+1.7,+2.4,99,46,214,25,143,16,429,32,75
2 seasons,,CLE,NBA,,116,2348,,29%,65%,6%,,-1.2,+4.7,51,32,129,13,71,8,261,19,36
2 seasons,,TOR,NBA,,110,1899,,5%,83%,12%,,+2.2,-6.2,24,20,93,6,56,2,168,13,30
1 season,,MEM,NBA,,13,294,,14%,62%,24%,,+13.4,+17.3,4,1,9,3,5,2,31,1,5
1 season,,WAS,NBA,,10,161,,,99%,1%,,-4.2,-0.3,2,1,8,0,8,4,26,1,2
