,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1948-49,28,ROC,BAA,,7,,12,15,,,,18
1949-50,29,ROC,NBA,,6,,9,10,,,,18
1950-51,30,ROC,NBA,,7,,11,14,,,,19
1951-52,31,ROC,NBA,,7,,14,17,,,6,19
1952-53,32,ROC,NBA,,9,,12,16,,,,21
Career,,,TOT,,9,,14,17,,,,21
,,,NBA,,9,,14,17,,,,21
,,,BAA,,7,,12,15,,,,18
,,,,,,,,,,,,
