Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,24,UTA,NBA,SF,1,1,30:00,8,15,0.533,0,0,NA,7,8,0.875,4,5,2,2,0,2,1,23
1980-81,25,UTA,NBA,SF,1,1,21:00,3,9,0.333,0,0,NA,2,2,1,2,5,0,1,0,0,1,8
1981-82,26,UTA,NBA,SF,1,1,21:00,6,8,0.75,0,0,NA,0,1,0,1,2,0,0,0,1,2,12
1983-84,28,UTA,NBA,SF,1,1,18:00,1,8,0.125,0,0,NA,0,0,NA,0,2,1,1,0,1,4,2
1984-85,29,UTA,NBA,SF,1,1,23:00,2,6,0.333,0,0,NA,6,6,1,0,2,1,1,0,2,4,10
1985-86,30,UTA,NBA,SF,1,0,17:00,3,8,0.375,0,0,NA,2,2,1,1,7,3,1,0,0,1,8
Career,NA,,NBA,,6,5,130,23,54,0.426,0,0,NA,17,19,0.895,8,23,7,6,0,6,13,63
