Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,21,BUF,NBA,SF,77,NA,2816,8.6,16.6,0.52,NA,NA,NA,8.6,16.6,0.52,7.6,9.2,0.818,4,5.3,9.3,2.3,1.4,0.2,NA,3.4,24.8,NA,NA,103
1977-78,22,TOT,NBA,SF,79,NA,2933,8.9,17.3,0.512,NA,NA,NA,8.9,17.3,0.512,8.3,10.4,0.796,4.1,5.4,9.5,3.9,1.8,0.4,3.5,3.6,26,NA,116,102
1977-78,22,IND,NBA,SF,23,NA,948,9.4,18.9,0.499,NA,NA,NA,9.4,18.9,0.499,9.7,12.3,0.787,4.4,5.7,10.1,3,2.2,0.8,3.1,3.6,28.5,NA,118,101
1977-78,22,LAL,NBA,SF,56,NA,1985,8.6,16.5,0.52,NA,NA,NA,8.6,16.5,0.52,7.6,9.5,0.801,3.9,5.3,9.2,4.3,1.6,0.2,3.7,3.6,24.8,NA,115,103
1978-79,23,LAL,NBA,SF,60,NA,1775,9.6,18.7,0.51,NA,NA,NA,9.6,18.7,0.51,7.5,8.7,0.854,3.3,5.4,8.7,3.5,1.6,0.3,4,4.1,26.6,NA,111,105
1979-80,24,UTA,NBA,SF,68,NA,2674,13.4,23.3,0.576,0,0,0,13.4,23.3,0.577,8.1,9.7,0.842,3.4,6.1,9.5,3.5,1.8,0.3,4.3,3.9,35,NA,119,110
1980-81,25,UTA,NBA,SF,80,NA,3417,13.1,23.4,0.559,0,0.1,0.286,13,23.3,0.56,9.1,11.3,0.806,2.8,4.6,7.3,4.6,1.6,0.3,4.1,3.5,35.3,NA,118,111
1981-82,26,UTA,NBA,SF,81,81,3222,13,22.8,0.57,0,0,0.333,13,22.7,0.57,9.3,11.7,0.792,3.3,4.1,7.4,4.6,1.4,0.2,4.3,3.6,35.2,NA,121,114
1982-83,27,UTA,NBA,SF,22,22,887,11.7,20.3,0.58,0,0,NA,11.7,20.3,0.58,10.6,12.5,0.847,2.9,4.1,7.1,5.3,1,0,4.1,3.1,34.1,NA,124,109
1983-84,28,UTA,NBA,SF,79,79,2984,12.3,22,0.558,0,0.1,0.25,12.3,22,0.559,12.5,14.5,0.859,2.7,4.1,6.9,4.8,0.9,0.1,4,3.1,37.1,NA,126,112
1984-85,29,UTA,NBA,SF,55,46,1971,11.9,22.3,0.531,0,0,NA,11.9,22.3,0.531,10.1,12.6,0.804,3.4,4.1,7.5,4.3,1.3,0.2,4,3.1,33.9,NA,117,107
