,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1976-77,21,BUF,NBA,,14,,,,,,15,18,,,,,,,,,39,
1977-78,22,TOT,NBA,,14,,,,,,15,18,,,,,,,,,37,
1977-78,22,IND,NBA,,13,26,,,,,15,18,,,19,8,,,,6,37,
1977-78,22,LAL,NBA,,14,,,,,,15,18,,,,,,,,,37,
1978-79,23,LAL,NBA,,14,,,,,,14,17,,,,,,,,,40,
1979-80,24,UTA,NBA,,21,,0,,,,17,18,,,,,,,,,50,
1980-81,25,UTA,NBA,,24,,1,,,,26,29,,,,,,,,,55,
1981-82,26,UTA,NBA,,19,,1,,,,16,21,,,,,,,,,53,
1982-83,27,UTA,NBA,,20,29,0,0,20,29,17,22,,,13,11,,0,,6,57,
1983-84,28,UTA,NBA,,16,28,1,1,16,28,28,31,,,12,10,3,1,7,5,47,
1984-85,29,UTA,NBA,,18,29,0,0,18,29,17,21,13,10,17,10,4,2,7,5,42,37.5
1985-86,30,UTA,NBA,,20,28,1,2,20,28,17,21,7,8,11,9,3,1,6,6,47,38.5
1986-87,31,DET,NBA,,17,27,1,2,17,27,18,20,4,8,10,5,3,1,5,6,41,29.6
1987-88,32,DET,NBA,,14,23,0,1,14,23,19,22,5,6,10,8,4,2,6,5,45,36.5
1988-89,33,TOT,NBA,,13,21,0,1,13,21,18,21,5,10,13,8,4,2,5,6,35,34.1
1988-89,33,DET,NBA,,13,20,0,0,13,20,18,21,5,10,13,8,3,2,5,6,35,34.1
1988-89,33,DAL,NBA,,12,21,0,1,12,21,18,21,5,7,10,5,4,1,5,5,34,27.3
1989-90,34,DAL,NBA,,11,18,0,1,11,18,11,13,5,8,10,7,2,2,4,5,30,24.4
1990-91,35,MIL,NBA,,5,11,1,2,5,10,5,6,3,2,5,3,2,0,2,3,16,10.5
Career,,,,,24,,,,,,28,31,,,,,,,,,57,
7 Seasons,,UTA,NBA,,24,,1,,,,28,31,,,,,,,,,57,
3 Seasons,,DET,NBA,,17,27,1,2,17,27,19,22,5,10,13,8,4,2,6,6,45,36.5
2 Seasons,,LAL,NBA,,14,,,,,,15,18,,,,,,,,,40,
1 Season,,BUF,NBA,,14,,,,,,15,18,,,,,,,,,39,
2 Seasons,,DAL,NBA,,12,21,0,1,12,21,18,21,5,8,10,7,4,2,5,5,34,27.3
1 Season,,IND,NBA,,13,26,,,,,15,18,,,19,8,,,,6,37,
1 Season,,MIL,NBA,,5,11,1,2,5,10,5,6,3,2,5,3,2,0,2,3,16,10.5
