,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,21,PHI,NBA,PG,6,135,100%,,,,,+7.3,+30.5,2,2,6,1,12,2,27,1,5
2008-09,22,PHI,NBA,SG,6,149,20%,80%,,,,-3.3,+13.2,5,4,3,1,9,0,43,3,7
2010-11,24,PHI,NBA,SG,5,130,40%,60%,,,,-18.0,-20.5,2,1,6,0,9,0,36,2,2
2011-12,25,PHI,NBA,PG,13,358,100%,,,,,+3.9,+11.5,8,7,7,1,22,3,86,6,15
2013-14,27,ATL,NBA,PG,7,133,100%,,,,,-7.0,-7.8,7,4,2,2,9,0,20,2,4
2014-15,28,TOR,NBA,SG,4,102,1%,68%,31%,,,-15.6,-0.2,3,0,5,0,6,1,11,0,4
2016-17,30,HOU,NBA,SG,11,272,38%,62%,,,,+10.9,+19.1,9,3,7,0,11,0,32,2,9
2018-19,32,LAC,NBA,SG,6,176,27%,53%,20%,,,-17.4,-22.3,14,4,4,0,22,1,104,5,11
Career,,,NBA,,58,1455,59%,36%,5%,,,-2.1,+5.3,50,25,40,5,100,7,359,21,57
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,PHI,NBA,,30,772,74%,26%,,,,-0.6,+9.8,17,14,22,3,52,5,192,12,29
1 season,,HOU,NBA,,11,272,38%,62%,,,,+10.9,+19.1,9,3,7,0,11,0,32,2,9
1 season,,ATL,NBA,,7,133,100%,,,,,-7.0,-7.8,7,4,2,2,9,0,20,2,4
1 season,,LAC,NBA,,6,176,27%,53%,20%,,,-17.4,-22.3,14,4,4,0,22,1,104,5,11
1 season,,TOR,NBA,,4,102,1%,68%,31%,,,-15.6,-0.2,3,0,5,0,6,1,11,0,4
