,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,29,SAC,NBA,PG,31,176,100%,,,,,+1.8,-4.6,3,3,13,2,13,0,32,0,5
2001-02,30,DAL,NBA,PG,3,22,100%,,,,,-52.3,-57.2,0,0,1,1,1,0,8,0,3
2003-04,32,MIN,NBA,PG,16,172,100%,,,,,+3.8,-2.5,4,2,9,1,4,0,50,1,4
2004-05,33,LAC,NBA,PG,11,190,100%,,,,,+4.1,+5.1,4,1,7,0,4,0,58,0,2
2005-06,34,TOR,NBA,PG,40,339,96%,5%,,,,+7.6,+12.1,9,4,15,1,5,1,134,0,5
2006-07,35,TOR,NBA,PG,31,220,100%,,,,,-3.9,-5.4,9,1,5,0,6,2,99,0,6
2007-08,36,TOR,NBA,PG,17,141,100%,,,,,+16.6,+13.6,0,1,3,0,2,0,52,0,1
Career,,,NBA,,149,1260,99%,1%,,,,+3.7,+2.6,29,12,53,5,35,3,433,1,26
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,TOR,NBA,,88,700,98%,2%,,,,+5.8,+6.9,18,6,23,1,13,3,285,0,12
1 season,,SAC,NBA,,31,176,100%,,,,,+1.8,-4.6,3,3,13,2,13,0,32,0,5
1 season,,MIN,NBA,,16,172,100%,,,,,+3.8,-2.5,4,2,9,1,4,0,50,1,4
1 season,,LAC,NBA,,11,190,100%,,,,,+4.1,+5.1,4,1,7,0,4,0,58,0,2
1 season,,DAL,NBA,,3,22,100%,,,,,-52.3,-57.2,0,0,1,1,1,0,8,0,3
