,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,29,SAC,NBA,PG,31,176,.382,13.2,.645,.368,.079,.026,.171,.355,.306,.429,.333,.500,.000,.519,.333,.000,0,.571,.148,.500,0,0
2001-02,30,DAL,NBA,PG,3,22,.000,12.6,.800,.200,.300,.100,.200,.200,.000,.000,.000,.000,.000,.000,,.000,0,,.500,.000,0,0
2003-04,32,MIN,NBA,PG,16,172,.299,15.7,.612,.254,.104,.090,.164,.388,.341,.412,.714,.000,.182,.231,.214,.000,0,1.000,.115,.000,2,0
2004-05,33,LAC,NBA,PG,11,190,.320,17.1,.640,.120,.140,.120,.260,.360,.344,.333,.286,.333,.385,.278,.364,.000,0,.200,.111,.000,0,0
2005-06,34,TOR,NBA,PG,40,339,.351,17.2,.588,.206,.052,.031,.299,.412,.316,.350,.400,.333,.276,.400,.056,.000,0,.875,.300,.333,0,0
2006-07,35,TOR,NBA,PG,31,220,.351,17.3,.606,.181,.074,.011,.340,.394,.351,.235,.571,.000,.375,.351,.050,.000,0,.462,.081,.667,0,0
2007-08,36,TOR,NBA,PG,17,141,.233,17.7,.628,.209,.047,.047,.326,.372,.296,.333,.000,1.000,.214,.125,.000,.000,0,1.000,.125,.500,1,0
Career,,,NBA,,149,1260,.325,16.2,.620,.227,.085,.048,.261,.380,.317,.354,.405,.286,.263,.337,.163,.000,0,.661,.163,.333,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,TOR,NBA,,88,700,.329,17.3,.603,.197,.060,.026,.321,.397,.326,.304,.429,.500,.307,.333,.043,.000,0,.710,.183,.412,1,0
1 season,,SAC,NBA,,31,176,.382,13.2,.645,.368,.079,.026,.171,.355,.306,.429,.333,.500,.000,.519,.333,.000,0,.571,.148,.500,0,0
1 season,,MIN,NBA,,16,172,.299,15.7,.612,.254,.104,.090,.164,.388,.341,.412,.714,.000,.182,.231,.214,.000,0,1.000,.115,.000,2,0
1 season,,LAC,NBA,,11,190,.320,17.1,.640,.120,.140,.120,.260,.360,.344,.333,.286,.333,.385,.278,.364,.000,0,.200,.111,.000,0,0
1 season,,DAL,NBA,,3,22,.000,12.6,.800,.200,.300,.100,.200,.200,.000,.000,.000,.000,.000,.000,,.000,0,,.500,.000,0,0
