Season,Team,Lg,Salary
1985-86,Cleveland Cavaliers,NBA,"$271,666"
1986-87,Cleveland Cavaliers,NBA,"$301,666"
1987-88,New Jersey Nets,NBA,"$301,666"
1988-89,New Jersey Nets,NBA,"$400,000"
Career,(may be incomplete),,"$1,274,998"
