,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,20,STJOHNS,35,1200,231,414,,,134,187,,304,,29,45,86,89,596,.558,,.717,34.3,17.0,8.7,
1985-86,21,STJOHNS,36,1318,327,547,,,174,248,,399,,30,76,110,95,828,.598,,.702,36.6,23.0,11.1,
Career,,,71,2518,558,961,,,308,435,,703,,59,121,196,184,1424,.581,,.708,35.5,20.1,9.9,
