Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,22,TOT,NBA,SF-PF,63,45,1586,9.2,17.4,0.531,0,0.1,0,9.2,17.3,0.533,4.2,6.5,0.649,3.1,3.9,7,2.4,0.9,0.9,3.5,4.4,22.7
1986-87,22,POR,NBA,PF,7,0,19,11.4,15.2,0.75,0,0,NA,11.4,15.2,0.75,1.9,1.9,1,7.6,5.7,13.3,1.9,3.8,0,0,15.2,24.6
1986-87,22,SAS,NBA,SF,56,45,1567,9.2,17.4,0.529,0,0.1,0,9.2,17.3,0.531,4.3,6.6,0.648,3,3.9,6.9,2.4,0.8,0.9,3.5,4.3,22.7
1987-88,23,SAS,NBA,SF,73,56,1922,10.1,18,0.563,0,0,NA,10.1,18,0.563,3.6,6,0.6,3.3,4.1,7.4,2.1,1,1.2,3,3.9,23.8
1988-89,24,TOT,NBA,PF,69,31,1355,6.7,13.3,0.507,0,0.1,0.5,6.7,13.3,0.507,2.7,3.8,0.699,2.3,4.8,7.1,2,0.8,1.3,2.4,4.9,16.2
1988-89,24,NJN,NBA,PF,29,17,556,7,15,0.468,0,0,NA,7,15,0.468,2.8,4.1,0.683,2.1,5.4,7.4,1.3,0.6,0.8,2.6,4.5,16.8
1988-89,24,HOU,NBA,PF,40,14,799,6.6,12.2,0.541,0,0.1,0.5,6.5,12.1,0.541,2.6,3.6,0.713,2.4,4.4,6.8,2.6,0.9,1.6,2.2,5.1,15.8
Career,NA,,NBA,,205,132,4863,8.9,16.5,0.539,0,0,0.2,8.9,16.4,0.54,3.5,5.6,0.638,2.9,4.2,7.2,2.2,0.9,1.1,3,4.3,21.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SAS,NBA,,129,101,3489,9.7,17.7,0.548,0,0,0,9.7,17.7,0.549,3.9,6.3,0.623,3.2,4,7.2,2.2,0.9,1.1,3.3,4.1,23.3
1 season,NA,HOU,NBA,,40,14,799,6.6,12.2,0.541,0,0.1,0.5,6.5,12.1,0.541,2.6,3.6,0.713,2.4,4.4,6.8,2.6,0.9,1.6,2.2,5.1,15.8
1 season,NA,NJN,NBA,,29,17,556,7,15,0.468,0,0,NA,7,15,0.468,2.8,4.1,0.683,2.1,5.4,7.4,1.3,0.6,0.8,2.6,4.5,16.8
1 season,NA,POR,NBA,,7,0,19,11.4,15.2,0.75,0,0,NA,11.4,15.2,0.75,1.9,1.9,1,7.6,5.7,13.3,1.9,3.8,0,0,15.2,24.6
