,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1986-87,22,TOT,NBA,,14,24,0,1,14,24,15,21,8,9,14,5,3,4,7,6,29,27.4
1986-87,22,POR,NBA,,3,4,0,0,3,4,1,1,4,2,5,1,2,0,0,5,7,8.5
1986-87,22,SAS,NBA,,14,24,0,1,14,24,15,21,8,9,14,5,3,4,7,6,29,27.4
1987-88,23,SAS,NBA,,14,24,0,0,14,24,9,13,7,8,13,8,3,4,7,6,31,32.5
1988-89,24,TOT,NBA,,12,20,1,1,12,20,7,10,5,8,10,6,3,7,6,6,26,22.2
1988-89,24,NJN,NBA,,12,20,0,0,12,20,7,10,4,8,10,4,3,3,6,5,26,22.2
1988-89,24,HOU,NBA,,9,16,1,1,9,16,6,7,5,7,10,6,2,7,5,6,18,21.6
Career,,,,,14,24,1,1,14,24,15,21,8,9,14,8,3,7,7,6,31,32.5
2 Seasons,,SAS,NBA,,14,24,0,1,14,24,15,21,8,9,14,8,3,4,7,6,31,32.5
1 Season,,HOU,NBA,,9,16,1,1,9,16,6,7,5,7,10,6,2,7,5,6,18,21.6
1 Season,,NJN,NBA,,12,20,0,0,12,20,7,10,4,8,10,4,3,3,6,5,26,22.2
1 Season,,POR,NBA,,3,4,0,0,3,4,1,1,4,2,5,1,2,0,0,5,7,8.5
