Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,DNR,ABA,PF,42,NA,487,71,175,0.406,0,4,0,71,171,0.415,0.406,55,79,0.696,NA,NA,136,13,52,74,197
Career,NA,,ABA,,42,NA,487,71,175,0.406,0,4,0,71,171,0.415,0.406,55,79,0.696,NA,NA,136,13,52,74,197
