Season,Team,Lg,Salary
1988-89,New Jersey Nets,NBA,"$625,000"
1990-91,New Jersey Nets,NBA,"$750,000"
1991-92,New Jersey Nets,NBA,"$650,000"
1992-93,New Jersey Nets,NBA,"$1,510,000"
1993-94,New Jersey Nets,NBA,"$1,785,000"
1994-95,New Jersey Nets,NBA,"$2,060,000"
1995-96,Utah Jazz,NBA,"$2,500,000"
1996-97,Utah Jazz,NBA,"$2,500,000"
1997-98,Utah Jazz,NBA,"$3,000,000"
1998-99,Phoenix Suns,NBA,"$1,000,000"
Career,(may be incomplete),,"$16,380,000"
