,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,28,POR,NBA,SG,6,16,,100%,,,,-31.5,-26.9,0,0,0,1,3,0,2,1,0
Career,,,NBA,,6,16,,100%,,,,-31.5,-26.9,0,0,0,1,3,0,2,1,0
