,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,21,ATL,NBA,SG,56,974,9%,86%,5%,,,-8.1,-2.8,20,8,31,3,21,5,190,6,29
2018-19,22,TOT,NBA,SG,48,698,4%,86%,10%,,,-2.0,+2.5,11,6,30,3,25,0,138,12,19
2018-19,22,ATL,NBA,SG,27,251,12%,83%,5%,,,+0.7,+7.0,4,1,8,1,13,0,45,8,8
2018-19,22,MEM,NBA,SG,21,447,,87%,13%,,,-3.6,-1.2,7,5,22,2,12,0,93,4,11
Career,,,NBA,,104,1672,7%,86%,7%,,,-5.5,-0.6,31,14,61,6,46,5,328,18,48
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ATL,NBA,,83,1225,10%,85%,5%,,,-6.3,-0.8,24,9,39,4,34,5,235,14,37
1 season,,MEM,NBA,,21,447,,87%,13%,,,-3.6,-1.2,7,5,22,2,12,0,93,4,11
