Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22,SSL,ABA,PF,1,NA,21:00,6,13,0.462,0,0,NA,4,4,1,0,1,1,0,0,2,2,16
1975-76,23,SSL,ABA,PF,1,NA,13:00,3,5,0.6,0,0,NA,1,1,1,NA,0,1,NA,NA,NA,3,7
Career,NA,,ABA,,2,NA,34,9,18,0.5,0,0,NA,5,5,1,0,1,2,0,0,2,5,23
