Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,28,POR,NBA,PF,1,0,14:00,1,6,0.167,0,0,NA,2,4,0.5,4,8,1,0,1,1,4,4
Career,NA,,NBA,,1,0,14,1,6,0.167,0,0,NA,2,4,0.5,4,8,1,0,1,1,4,4
