Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,22,CHI,NBA,SG,71,NA,1570,6.5,15.8,0.412,2,2.8,0.725,1.2,3.8,5,1.3,1.3,0.2,2.1,15
1976-77,23,CHI,NBA,SG,47,NA,562,4.8,13.6,0.354,1.7,1.9,0.9,1,3,4,2.8,2,0.1,1.4,11.3
Career,NA,,NBA,,118,NA,2132,6.1,15.2,0.398,1.9,2.5,0.76,1.1,3.6,4.8,1.7,1.5,0.2,1.9,14
