,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,21,VAN,NBA,PF,80,1312,,,,62%,38%,-5.2,+1.3,17,28,72,11,63,0,64,13,41
2001-02,22,MEM,NBA,PF,68,1805,,,10%,68%,22%,-9.1,-1.6,39,43,89,21,134,0,108,27,66
2002-03,23,MEM,NBA,PF,67,1478,,,,73%,27%,-2.6,+1.5,31,39,78,12,112,0,96,21,48
2003-04,24,MEM,NBA,PF,77,1528,,,,62%,38%,+3.2,+0.7,43,28,103,8,110,0,86,22,37
2004-05,25,MEM,NBA,PF,60,1279,,,,66%,34%,+1.8,-1.7,30,28,103,19,100,0,98,15,53
2005-06,26,HOU,NBA,C,66,1344,,,,61%,39%,-3.9,-3.7,27,29,98,23,104,1,53,22,36
2006-07,27,MEM,NBA,C,54,1029,,,,31%,69%,-10.0,-5.9,17,22,82,17,59,8,39,12,28
2007-08,28,TOT,NBA,PF,56,844,,,,66%,35%,-6.3,-0.1,12,16,58,15,51,6,57,9,21
2007-08,28,MEM,NBA,PF,35,549,,,,66%,35%,-5.9,+0.9,10,15,31,11,38,4,49,7,15
2007-08,28,NJN,NBA,PF,21,295,,,,66%,35%,-7.1,-1.5,2,1,27,4,13,2,8,2,6
2008-09,29,TOT,NBA,PF,19,185,,,,63%,37%,-2.5,-2.3,2,6,25,4,12,2,8,2,5
2008-09,29,NJN,NBA,PF,6,64,,,,89%,11%,-3.3,-0.6,1,2,7,2,5,2,2,1,1
2008-09,29,PHO,NBA,PF,13,121,,,,49%,52%,-1.9,-4.1,1,4,18,2,7,0,6,1,4
Career,,,NBA,,547,10804,,,2%,62%,36%,-3.8,-1.1,218,239,708,130,745,17,609,143,335
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,"VAN,MEM",NBA,,441,8980,,,2%,62%,36%,-3.7,-0.6,187,203,558,99,616,12,540,117,288
1 season,,HOU,NBA,,66,1344,,,,61%,39%,-3.9,-3.7,27,29,98,23,104,1,53,22,36
2 seasons,,NJN,NBA,,27,359,,,,70%,30%,-6.4,-1.3,3,3,34,6,18,4,10,3,7
1 season,,PHO,NBA,,13,121,,,,49%,52%,-1.9,-4.1,1,4,18,2,7,0,6,1,4
