,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,22,PHI,NBA,PF,51,702,,,,37%,63%,-4.1,+8.1,12,10,56,5,39,5,78,9,19
2016-17,23,PHI,NBA,C,57,1193,,,,2%,98%,-8.2,-3.2,16,18,72,13,45,2,143,15,23
2017-18,24,PHI,NBA,C,48,746,,,,12%,88%,-0.9,-6.9,9,8,48,4,29,1,142,11,18
2018-19,25,PHO,NBA,C,70,1184,,,,1%,99%,-6.0,+4.2,18,9,109,19,81,6,143,27,29
2019-20,26,SAC,NBA,C,39,1125,,,,,100%,+1.5,+5.4,14,11,63,17,46,2,90,10,14
Career,,,NBA,,265,4950,,,,8%,92%,-3.8,+1.6,69,56,348,58,240,16,596,72,103
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,156,2641,,,,14%,86%,-5.0,-1.3,37,36,176,22,113,8,363,35,60
1 season,,PHO,NBA,,70,1184,,,,1%,99%,-6.0,+4.2,18,9,109,19,81,6,143,27,29
1 season,,SAC,NBA,,39,1125,,,,,100%,+1.5,+5.4,14,11,63,17,46,2,90,10,14
