Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,25,SYR,NBA,SF,62,NA,802,79,245,0.322,74,122,0.607,162,47,143,232
Career,NA,,NBA,,62,NA,802,79,245,0.322,74,122,0.607,162,47,143,232
