,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,35,TOT,NBA,PG,83,2588,.419,13.8,.645,.209,.252,.089,.094,.355,.463,.615,.401,.327,.418,.338,.328,.000,0,.886,.135,.250,3,0
2000-01,35,TOR,NBA,PG,54,1802,.422,15.1,.591,.189,.216,.092,.094,.409,.475,.632,.425,.297,.447,.345,.301,.000,0,.877,.097,.250,3,0
2000-01,35,NYK,NBA,PG,29,786,.411,10.9,.767,.256,.333,.083,.094,.233,.442,.587,.367,.400,.353,.310,.377,.000,0,.923,.286,.250,0,0
2001-02,36,NYK,NBA,PG,82,2367,.439,13.2,.671,.223,.228,.132,.088,.329,.456,.553,.363,.436,.481,.405,.348,.000,0,.987,.297,.466,3,1
2002-03,37,UTA,NBA,PG,82,1467,.398,14.3,.743,.211,.176,.144,.211,.257,.438,.577,.338,.472,.359,.284,.483,.000,0,.778,.074,.286,7,1
2003-04,38,HOU,NBA,PG,42,577,.340,14.4,.590,.250,.190,.080,.070,.410,.458,.560,.421,.500,.143,.171,.333,.000,0,1.000,.195,.125,0,0
Career,,,NBA,,289,6999,.417,13.8,.673,.217,.223,.116,.117,.327,.454,.580,.377,.419,.401,.340,.373,.000,0,.918,.188,.366,13,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NYK,NBA,,111,3153,.433,12.7,.693,.231,.253,.120,.089,.307,.452,.562,.364,.430,.449,.388,.355,.000,0,.978,.295,.429,3,1
1 season,,UTA,NBA,,82,1467,.398,14.3,.743,.211,.176,.144,.211,.257,.438,.577,.338,.472,.359,.284,.483,.000,0,.778,.074,.286,7,1
1 season,,TOR,NBA,,54,1802,.422,15.1,.591,.189,.216,.092,.094,.409,.475,.632,.425,.297,.447,.345,.301,.000,0,.877,.097,.250,3,0
1 season,,HOU,NBA,,42,577,.340,14.4,.590,.250,.190,.080,.070,.410,.458,.560,.421,.500,.143,.171,.333,.000,0,1.000,.195,.125,0,0
