,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,35,NYK,NBA,PG,5,156,.500,10.5,.800,.350,.250,.100,.100,.200,.563,.714,.500,.000,.750,.250,.389,.000,0,1.000,.375,.333,1,0
2002-03,37,UTA,NBA,PG,5,83,.500,13.2,.700,.167,.300,.133,.100,.300,.476,.600,.444,.250,.667,.556,.600,.000,0,.800,.222,.500,0,0
2003-04,38,HOU,NBA,PG,5,38,.167,20.5,.500,.000,.000,.333,.167,.500,.333,,,.000,1.000,.000,.000,.000,0,,.000,,0,0
Career,,,NBA,,15,277,.474,12.4,.737,.250,.250,.132,.105,.263,.518,.684,.474,.100,.750,.350,.448,.000,0,.857,.250,.400,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,HOU,NBA,,5,38,.167,20.5,.500,.000,.000,.333,.167,.500,.333,,,.000,1.000,.000,.000,.000,0,,.000,,0,0
1 season,,NYK,NBA,,5,156,.500,10.5,.800,.350,.250,.100,.100,.200,.563,.714,.500,.000,.750,.250,.389,.000,0,1.000,.375,.333,1,0
1 season,,UTA,NBA,,5,83,.500,13.2,.700,.167,.300,.133,.100,.300,.476,.600,.444,.250,.667,.556,.600,.000,0,.800,.222,.500,0,0
