Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,SAS,NBA,C,42,7,398,6.2,14,0.439,0,0.2,0,6.2,13.8,0.444,2,3.6,0.55,2.5,8.4,10.9,1.5,0.2,2.6,3.1,5.8,14.3
1991-92,23,SAC,NBA,C,33,0,400,4.5,10.5,0.427,0,0.4,0,4.5,10.2,0.442,0.9,1.1,0.833,3.9,6.8,10.6,1.8,0.5,2.5,1.7,6,9.9
1992-93,24,NJN,NBA,C,5,0,35,2.1,7.2,0.286,0,0,NA,2.1,7.2,0.286,3.1,3.1,1,2.1,6.2,8.2,2.1,2.1,2.1,0,4.1,7.2
1993-94,25,NJN,NBA,C,30,7,319,3.3,9.5,0.345,0,0,NA,3.3,9.5,0.345,1.1,1.9,0.588,2.9,7.1,10,1.5,0.8,1.9,1.5,5.5,7.7
1994-95,26,NJN,NBA,C,43,11,318,4.6,12.2,0.38,0,0,NA,4.6,12.2,0.38,0.7,1.2,0.545,3.3,5.9,9.2,1.7,0.3,1.9,1.9,5.1,10
1995-96,27,IND,NBA,C,33,8,297,5.9,13.3,0.445,0,0,NA,5.9,13.3,0.445,1.6,2.5,0.619,2.8,6.7,9.5,1.7,1.1,1.5,2.3,6.4,13.5
1996-97,28,LAC,NBA,C,15,0,116,4,11.2,0.361,0.3,0.6,0.5,3.7,10.6,0.353,2.2,2.5,0.875,2.8,4,6.8,1.2,0.3,2.8,2.2,6.8,10.6
1998-99,30,BOS,NBA,C,16,0,67,2.1,8.6,0.25,0,0,NA,2.1,8.6,0.25,1.6,2.1,0.75,3.8,6.4,10.2,4.3,0,1.6,5.4,9.1,5.9
Career,NA,,NBA,,217,33,1950,4.7,11.7,0.404,0,0.1,0.125,4.7,11.5,0.408,1.4,2.1,0.638,3.1,6.8,9.9,1.7,0.6,2.2,2.2,5.9,10.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NJN,NBA,,78,18,672,3.9,10.7,0.362,0,0,NA,3.9,10.7,0.362,1,1.7,0.613,3.1,6.5,9.5,1.6,0.6,1.9,1.6,5.2,8.7
1 season,NA,SAS,NBA,,42,7,398,6.2,14,0.439,0,0.2,0,6.2,13.8,0.444,2,3.6,0.55,2.5,8.4,10.9,1.5,0.2,2.6,3.1,5.8,14.3
1 season,NA,IND,NBA,,33,8,297,5.9,13.3,0.445,0,0,NA,5.9,13.3,0.445,1.6,2.5,0.619,2.8,6.7,9.5,1.7,1.1,1.5,2.3,6.4,13.5
1 season,NA,SAC,NBA,,33,0,400,4.5,10.5,0.427,0,0.4,0,4.5,10.2,0.442,0.9,1.1,0.833,3.9,6.8,10.6,1.8,0.5,2.5,1.7,6,9.9
1 season,NA,BOS,NBA,,16,0,67,2.1,8.6,0.25,0,0,NA,2.1,8.6,0.25,1.6,2.1,0.75,3.8,6.4,10.2,4.3,0,1.6,5.4,9.1,5.9
1 season,NA,LAC,NBA,,15,0,116,4,11.2,0.361,0.3,0.6,0.5,3.7,10.6,0.353,2.2,2.5,0.875,2.8,4,6.8,1.2,0.3,2.8,2.2,6.8,10.6
