Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,22,MIL,NBA,C,77,NA,1236,141,332,0.425,69,106,0.651,NA,NA,438,58,NA,NA,166,351
1969-70,23,MIL,NBA,C,60,NA,416,52,141,0.369,22,33,0.667,NA,NA,160,28,NA,NA,70,126
1970-71,24,MIL,NBA,C,76,NA,675,81,195,0.415,39,59,0.661,NA,NA,257,43,NA,NA,90,201
1971-72,25,HOU,NBA,C,63,NA,720,67,174,0.385,37,53,0.698,NA,NA,243,57,NA,NA,76,171
1972-73,26,MIL,NBA,C,72,NA,692,64,156,0.41,29,50,0.58,NA,NA,208,34,NA,NA,94,157
1973-74,27,MIL,NBA,C,8,NA,45,3,6,0.5,0,7,0,1,15,16,0,2,2,5,6
1974-75,28,MIL,NBA,C,2,NA,8,0,0,NA,0,0,NA,0,2,2,1,0,0,1,0
Career,NA,,NBA,,358,NA,3792,408,1004,0.406,196,308,0.636,1,17,1324,221,2,2,502,1012
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,MIL,NBA,,295,NA,3072,341,830,0.411,159,255,0.624,1,17,1081,164,2,2,426,841
1 season,NA,HOU,NBA,,63,NA,720,67,174,0.385,37,53,0.698,NA,NA,243,57,NA,NA,76,171
