Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,22,MIL,NBA,C,77,NA,16.1,1.8,4.3,0.425,0.9,1.4,0.651,NA,NA,5.7,0.8,NA,NA,2.2,4.6
1969-70,23,MIL,NBA,C,60,NA,6.9,0.9,2.4,0.369,0.4,0.6,0.667,NA,NA,2.7,0.5,NA,NA,1.2,2.1
1970-71,24,MIL,NBA,C,76,NA,8.9,1.1,2.6,0.415,0.5,0.8,0.661,NA,NA,3.4,0.6,NA,NA,1.2,2.6
1971-72,25,HOU,NBA,C,63,NA,11.4,1.1,2.8,0.385,0.6,0.8,0.698,NA,NA,3.9,0.9,NA,NA,1.2,2.7
1972-73,26,MIL,NBA,C,72,NA,9.6,0.9,2.2,0.41,0.4,0.7,0.58,NA,NA,2.9,0.5,NA,NA,1.3,2.2
1973-74,27,MIL,NBA,C,8,NA,5.6,0.4,0.8,0.5,0,0.9,0,0.1,1.9,2,0,0.3,0.3,0.6,0.8
1974-75,28,MIL,NBA,C,2,NA,4,0,0,NA,0,0,NA,0,1,1,0.5,0,0,0.5,0
Career,NA,,NBA,,358,NA,10.6,1.1,2.8,0.406,0.5,0.9,0.636,0.1,1.7,3.7,0.6,0.2,0.2,1.4,2.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,MIL,NBA,,295,NA,10.4,1.2,2.8,0.411,0.5,0.9,0.624,0.1,1.7,3.7,0.6,0.2,0.2,1.4,2.9
1 season,NA,HOU,NBA,,63,NA,11.4,1.1,2.8,0.385,0.6,0.8,0.698,NA,NA,3.9,0.9,NA,NA,1.2,2.7
