,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1963-64,18,SILLINOIS,14,,133,225,,,52,85,,129,,,,,,318,.591,,.612,,22.7,9.2,
1964-65,19,SILLINOIS,24,,161,353,,,88,111,,221,,,,,,410,.456,,.793,,17.1,9.2,
1966-67,21,SILLINOIS,26,,192,397,,,90,126,,310,,,,,,474,.484,,.714,,18.2,11.9,
Career,,,50,,353,750,,,178,237,,531,,,,,,884,.471,,.751,,17.7,10.6,
