,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1967-68,22,NYK,NBA,,8,14,,,,,9,11,,,7,9,,,,5,25,
1968-69,23,NYK,NBA,,15,31,,,,,8,11,,,12,17,,,,5,34,
1969-70,24,NYK,NBA,,12,,,,,,12,13,,,,,,,,,36,
1970-71,25,NYK,NBA,,12,24,,,,,10,12,,,11,9,,,,5,29,
1971-72,26,NYK,NBA,,14,24,,,,,11,15,,,12,11,,,,5,36,
1972-73,27,NYK,NBA,,15,30,,,,,9,12,,,11,13,,,,6,37,
1973-74,28,NYK,NBA,,16,26,,,,,8,9,,,12,10,,,,6,38,
1974-75,29,NYK,NBA,,12,17,,,,,6,6,,,8,11,,,,3,26,
Career,,,,,16,,,,,,12,15,,,,,,,,,38,
