Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1980-81,22,GSW,NBA,C,45,NA,580,6.8,13.3,0.512,0,0,NA,6.8,13.3,0.512,1.3,1.7,0.762,4.3,9.3,13.6,1.7,0.7,1.1,2.5,8.4,14.9,NA,107,108
1981-82,23,GSW,NBA,C,82,11,1260,7.2,15.7,0.459,0,0,NA,7.2,15.7,0.459,3.2,4.6,0.705,5.1,8.6,13.7,0.7,1.4,1.1,3.2,9.1,17.7,NA,101,106
1982-83,24,TOT,NBA,C,76,7,1048,7.5,15.6,0.479,0,0.1,0,7.5,15.5,0.483,2.9,4.7,0.619,4.1,7.8,11.9,1.1,0.6,1.2,3.7,7.7,17.8,NA,96,107
1982-83,24,GSW,NBA,C,50,7,743,7.3,15.2,0.482,0,0.1,0,7.3,15.1,0.486,2.5,4,0.615,3.5,7.6,11.1,1,0.5,1.3,3.7,7.8,17.1,NA,94,108
1982-83,24,ATL,NBA,C,26,0,305,7.8,16.5,0.471,0,0.2,0,7.8,16.4,0.476,4,6.4,0.625,5.6,8.4,14,1.4,0.8,0.8,3.5,7.3,19.6,NA,99,103
1983-84,25,ATL,NBA,C,68,3,785,6,12.9,0.468,0,0,NA,6,12.9,0.468,3.1,4.2,0.738,4.3,7.3,11.6,1.9,1.2,1.5,3.4,10.3,15.1,NA,99,106
1984-85,26,ATL,NBA,C,69,5,814,4.6,11.3,0.406,0,0,NA,4.6,11.3,0.406,2.3,4,0.574,4.5,8.7,13.2,1.5,1.1,1.3,3,6.9,11.5,NA,90,106
Career,NA,,NBA,,340,26,4487,6.6,14.1,0.464,0,0,0,6.6,14.1,0.466,2.7,4.1,0.667,4.5,8.3,12.8,1.3,1,1.2,3.2,8.5,15.8,NA,98,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,GSW,NBA,,177,18,2583,7.2,15,0.476,0,0,0,7.2,15,0.478,2.6,3.8,0.683,4.4,8.4,12.9,1,1,1.2,3.2,8.6,16.9,NA,100,107
3 seasons,NA,ATL,NBA,,163,8,1904,5.7,12.8,0.445,0,0,0,5.7,12.8,0.446,2.9,4.5,0.647,4.6,8.1,12.7,1.6,1.1,1.3,3.2,8.4,14.3,NA,95,106
