,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1976-77,18,MISSST,27,824,225,443,,,70,97,,292,,,,,,520,.508,,.722,30.5,19.3,10.8,
1977-78,19,MISSST,26,756,140,304,,,69,100,,179,,,,,,349,.461,,.690,29.1,13.4,6.9,
1978-79,20,MISSST,27,842,178,370,,,60,88,,232,,,,,,416,.481,,.682,31.2,15.4,8.6,
1979-80,21,MISSST,27,964,231,471,,,91,136,,389,,,,,,553,.490,,.669,35.7,20.5,14.4,
Career,,,107,3386,774,1588,,,290,421,,1092,,,,,,1838,.487,,.689,31.6,17.2,10.2,
