,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,27,MIN,NBA,C,1,1,,,,,100%,-200.0,-190.6,0,0,1,0,0,0,0,0,0
2002-03,28,MIN,NBA,C,6,110,,,,1%,99%,-3.7,+4.7,2,3,8,3,8,0,17,3,1
2004-05,30,PHI,NBA,C,5,65,,,,35%,65%,-11.6,-4.6,1,2,2,2,6,0,0,2,7
Career,,,NBA,,12,176,,,,14%,86%,-7.8,+0.2,3,5,11,5,14,0,17,5,8
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,7,111,,,,1%,99%,-5.5,+3.0,2,3,9,3,8,0,17,3,1
1 season,,PHI,NBA,,5,65,,,,35%,65%,-11.6,-4.6,1,2,2,2,6,0,0,2,7
